influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		
0.000000000000000000e+00 2.453198357446833791e-05 1.375040920141137075e-08 4.072153179120722669e-10 1.442322768714085768e-01 7.069305778705451560e-13 1.949378883652360880e-02 3.457799428566653841e-08 0.000000000000000000e+00 7.805733991606887776e-04 1.432026721350139183e-07 4.190994046529616647e-10 8.669343761936358986e-03 1.209805385760277920e-06 1.422344031583932210e-02 2.146327974658091831e-01 0.000000000000000000e+00 1.898863584363149615e-08 4.219521077719617930e-01 2.744918897426209092e+00 7.934310986854986592e-01 1.369232539286426664e-06 1.693189752527319403e+00 1.724069936562166117e+00 0.000000000000000000e+00 9.829997337417777814e+00 7.473077681382616275e-08 4.613487491700918905e-04 5.390226351847388075e-02 2.712528936088220820e-05 3.764004224553110072e-11 6.950494528761966273e-03 0.000000000000000000e+00 2.539722964982495390e-01 8.104285201618284136e-07 2.053992050484691745e-02 5.986962358731790119e-03 4.721246902808700948e-11 7.470751975237392983e+00 5.623692147957653998e-21 0.000000000000000000e+00 1.906007839929575010e+00 1.168345185155308420e-02 1.015064959698578351e+00 9.741302119148414818e+00 6.821449742602490929e+00 2.712433486056113896e-01 1.117946355297171545e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.046740941013214728e-05 3.219567507151252827e-08 7.182457546908511593e-10 1.095018583340858914e-01 4.066874344414556016e-13 2.382636250518661847e-03 6.419994174170785808e-08 0.000000000000000000e+00 6.941811554469675023e-03 2.059369733407349521e-08 5.735272584266958356e-10 2.059671041683763110e-03 3.555934652171151305e-07 4.446357576817361323e-02 6.407582829459448348e-01 0.000000000000000000e+00 4.290661522647166368e-08 7.400159568573425606e-01 2.473394488637370880e+00 4.239902223880783194e-01 1.423275078780943635e-06 5.448904114101924545e-01 2.201979723399241085e+00 0.000000000000000000e+00 6.428784363706848026e+00 2.896028160853922470e-07 4.285415415794349356e-03 2.777918004183957748e-02 6.514011245899087189e-06 2.166819790509265508e-11 5.888802689272109279e-03 0.000000000000000000e+00 1.831980116925829849e+00 1.796534968098855392e-06 4.557887692876047558e-02 2.642372065752305980e-03 5.770674139783959139e-11 6.815913110017041809e+00 3.076012973141583429e-20 0.000000000000000000e+00 1.533560802724670824e-01 1.733179336932905027e-03 1.875594253233088260e+00 7.998728252567333996e+00 1.015351282153342805e+00 4.026440194808577067e-01 1.398179749562596498e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.131591190160563297e-05 1.743973413595139124e-07 1.422651859359671689e-09 1.200596541478919504e-01 2.486156986143412004e-10 3.015773609516953641e-03 5.660862158498102656e-08 0.000000000000000000e+00 1.533193960672232098e-02 1.496993622332827392e-08 9.458856680872952491e-10 5.584271305595234908e-04 7.340901516518032311e-07 1.386151092644292981e-01 5.557252755026066415e-01 0.000000000000000000e+00 1.012427464362439978e-07 5.893209463710212814e-01 8.618095966852445500e+00 7.747175481375412343e-02 6.120395565427943271e-07 1.022400666624461607e+00 3.407511830243325157e+00 0.000000000000000000e+00 5.030722318926121872e+00 2.898805385229643804e-07 1.829175977527170262e-03 1.335992484539002059e-02 6.152265084003605317e-06 4.810105707684911475e-10 3.305486690081771983e-01 0.000000000000000000e+00 1.929255347101533680e+00 1.137495877795042794e-06 4.285307466888999689e-02 1.912126301146506273e-03 4.445380239913939552e-10 7.621776706183972294e+00 3.592993401567527220e-18 0.000000000000000000e+00 5.489072884708160460e-01 1.525766915400333891e-03 1.062766738340580108e+00 6.423412360935023102e+00 2.186048320660338273e+00 3.012406735679851177e-01 7.916434801849493025e-03 0.000000000000000000e+00
0.000000000000000000e+00 6.219589966279708012e-06 1.785607464799822161e-07 3.285830649327676920e-09 3.283929448033840792e+00 4.239738419755407527e-10 2.608278401887051314e-03 2.562889070792307006e-07 0.000000000000000000e+00 1.019721582013165262e-02 8.535986560397871381e-08 1.711497999452585640e-09 1.625431555567170491e-04 1.439851336750505385e-07 1.160174439446313571e-01 9.696031274213770534e-02 0.000000000000000000e+00 2.114289774382193802e-07 1.626815447683837845e-01 7.043177683366651287e+00 5.296452660623641312e-02 7.074886094170238347e-07 3.523598977721642100e+00 2.767432099067815621e+00 0.000000000000000000e+00 4.105392752157689173e+00 1.036098971859488348e-07 1.544397191741202430e-03 3.321541218131297216e-03 4.000052160894248399e-06 7.561774609028330267e-10 5.020219157091515561e-01 0.000000000000000000e+00 2.547044935099381124e+00 3.985534665989245613e-07 4.378270430534949437e-02 1.130023795111624292e-03 2.183867746453986247e-09 5.108276307331450994e+00 5.299545697004548376e-18 0.000000000000000000e+00 5.017045194888770654e-01 2.145166936085324272e-03 5.486167926564033959e-01 6.316584488046723678e+00 6.602456144685993955e+00 6.585101069556525966e-02 9.498703928309738809e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.124635941765588395e-05 2.433710452616339393e-07 1.394092309009171261e-09 4.559974375406495639e+00 2.479963093012232482e-08 5.577147555148567054e-03 1.676189739652633363e-07 0.000000000000000000e+00 2.033090719369561299e-03 3.030500392098876701e-08 2.580687656680650374e-09 4.099616248981023398e-05 1.287411318330950415e-09 9.028129993273764642e-02 2.753116426425167643e-02 0.000000000000000000e+00 2.735750624619110274e-08 2.616555246314948846e-01 7.281535181318795402e+00 6.992332232470698482e-03 2.238445326361073544e-06 2.857481096437671120e+00 1.127134881619492601e+00 0.000000000000000000e+00 4.519745913389915160e+00 3.322558378559986306e-08 2.254468681189371760e-03 3.671601244804215559e-03 7.074564715931787281e-07 2.031112558326898025e-09 2.000335119330860945e+00 0.000000000000000000e+00 1.783244010472007313e+00 6.793655641180764227e-07 4.112168980579986380e-03 1.091881581243586957e-03 4.622698197148794472e-09 4.932480669352704794e+00 5.481833797783762199e-18 0.000000000000000000e+00 6.344822535031138244e-01 7.483136295450704958e-04 1.467528533450654038e+00 5.703913188520601807e+00 2.636844181143093380e+00 3.682807138393450197e-01 3.176818167488632862e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.598067554542199412e-05 5.425375736079561875e-08 1.267502925021835830e-09 2.941732699835309717e+00 1.322632844023404869e-07 2.854311585605941344e-03 1.484613979080457422e-07 0.000000000000000000e+00 4.695061591549600649e-02 2.020662477960021457e-09 1.774370437624448165e-09 3.973174660923058549e-05 9.727841587354914250e-10 1.558168769746030025e-01 4.614503780249001874e-02 0.000000000000000000e+00 5.317930480432796826e-08 4.721919041713322218e-01 6.490543353211732480e+00 7.991608369426032171e-03 1.906122297519291699e-06 5.456881105580491109e-01 1.804360160107052025e+00 0.000000000000000000e+00 5.114456792476162583e+00 5.131113559955287593e-10 2.113869173862152964e-03 1.375793774656169227e-02 2.682227722281567536e-05 6.074249264485684864e-10 7.453346946109762339e-01 0.000000000000000000e+00 2.464345948854070212e+00 1.736934845451435026e-05 1.658298015036778136e-02 1.283555761388182302e-02 4.359189156546803114e-09 4.495505717773740528e+00 2.574818420597413533e-17 0.000000000000000000e+00 5.517340977680574854e-01 4.616238117021211023e-09 2.170502073003488241e-01 7.565067126589291924e+00 4.015033404827813790e+00 8.973996196953544224e-01 2.786455860346649573e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.960286270043558981e-05 5.806944454913344557e-07 1.626697046275043644e-09 2.754663608028105060e+00 1.688962854360611712e-07 6.417134840916900035e-03 9.321365714531158908e-08 0.000000000000000000e+00 5.979804041889961314e-02 1.031797727903246323e-08 3.080852583216802088e-09 1.436455537774441394e-05 6.345619584751820551e-10 9.095536239890611441e-02 6.133686454289022372e-03 0.000000000000000000e+00 1.416081275513646660e-08 3.208274781522401642e-01 1.929534505275243284e-01 3.966214501037493637e-03 4.653025861708371500e-07 7.657948977096716570e-02 4.433123002428498438e+00 0.000000000000000000e+00 1.437215278381505368e-01 6.816293288629746588e-10 2.741878922720155059e-04 1.633317622718260045e-02 2.618885315329318763e-05 2.449156912221141178e-10 1.921889527337509312e-02 0.000000000000000000e+00 7.792152374613057653e+00 3.120973158614792961e-05 1.586632631608549809e-02 8.612203350979751038e-03 4.423653043234841178e-09 1.037153443215965698e+00 2.482969622879830659e-17 0.000000000000000000e+00 4.549836340019261627e+00 9.544958952058309673e-09 5.284995552975799704e-01 7.526753250806493156e+00 2.362024861682532340e+00 1.185445876032280799e+00 3.247415878019167378e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.351111256340458701e-05 4.503657422925217577e-07 9.187559089075273848e-10 3.488540228234924268e+00 1.371723510263100428e-07 3.627172607392522251e-03 3.507146824798879841e-07 0.000000000000000000e+00 1.315697065292103195e-02 3.418433050469780574e-09 2.463076750661219578e-10 1.789877098555679345e-05 7.994857759228607949e-10 6.961594943429087745e-02 8.098924249734549413e-03 0.000000000000000000e+00 7.563711421023632337e-10 5.737600089889752786e-01 9.953182216865967546e-02 1.433922529292097582e-03 1.729308402740160569e-06 6.695790219393259191e-02 1.955895288431265922e+00 0.000000000000000000e+00 2.025515188495138341e-01 1.449647973546444964e-09 1.852202962779364484e-04 5.661903412206637648e-02 9.918296664818392885e-05 3.096562186519512091e-10 2.423829949923357596e-02 0.000000000000000000e+00 8.392311650140916512e+00 2.468956952162065639e-05 3.655066293890439112e-03 9.415004140315121756e-03 3.233136262122502595e-10 9.347991074773875919e-01 6.438009722788164692e-17 0.000000000000000000e+00 8.587663122427649398e+00 2.684130444760638138e-08 3.086825057677078377e-01 7.056956465272281598e+00 7.843318419946399001e-01 1.084841491396060009e+00 2.428206914599151216e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.013077731292443516e-05 8.802036719679591122e-07 2.100536742888031079e-10 2.463162868305574627e+00 1.577736492512019742e-06 3.813958356097061232e-03 2.563413399184418128e-07 0.000000000000000000e+00 1.431235186588467392e-02 2.466008457579843248e-09 1.180417334810094285e-10 1.348274386512811361e-05 1.209314046707011645e-09 4.297972371589103141e-02 4.974595610087557788e-03 0.000000000000000000e+00 9.707342425605093422e-10 1.192020300518021880e+00 1.518913680081920847e-01 1.839465968736696527e-03 5.368534145008269601e-06 2.727110502117657265e-01 6.095361460395448461e+00 0.000000000000000000e+00 3.199509536467532583e-02 1.076789026116330509e-08 2.640938467171180439e-04 5.688519102819673545e-01 8.139335863713830909e-05 3.590336601810277722e-10 1.471867741110402701e-02 0.000000000000000000e+00 9.748184760443084684e+00 1.807614195959994654e-05 5.559704743470190308e-03 5.996107306251432512e-01 4.928801553182537347e-10 1.496237161501667412e+00 1.476209202738705109e-18 0.000000000000000000e+00 8.090655674973174172e+00 2.007392369261030800e-08 1.872011303288398654e-01 4.576465698990666908e+00 5.194583332390808605e-01 9.994933441265058463e-03 1.749904323973143060e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.839825073023258364e-05 4.246740775926042372e-05 9.046933639691023832e-10 2.219000300067077269e+00 6.259767287487047969e-07 3.840459242879927602e-03 1.497505339811375613e-07 0.000000000000000000e+00 4.208754284242498256e-02 1.787702431798544564e-08 1.547266177345283678e-10 1.081667510713719873e-05 1.576728755075102963e-09 1.872322042070951653e+00 8.250882312275305622e-03 0.000000000000000000e+00 6.649448400763237829e-10 8.784542991982147164e-01 7.063469568091841622e-02 7.291646711488791212e-05 2.668762593973277185e-06 4.455535840386992685e-02 5.352187307267551653e+00 0.000000000000000000e+00 3.838300521274524285e-02 1.611370325088270107e-08 2.473908155847039949e-04 4.376994073390702011e-01 3.264699197032687640e-05 4.135590424503628990e-10 1.779588678286637971e-02 0.000000000000000000e+00 5.550351173055999787e+00 2.778081230734498626e-05 9.978884795963274823e-02 3.328322400213258314e-01 6.626900129227797428e-09 3.350087194991134165e+00 2.497953016240889922e-18 0.000000000000000000e+00 6.269995375385029490e+00 3.172846721845237584e-08 6.454266274630268141e-01 6.188293538140835715e+00 3.809148407728499275e-01 6.750151498423759971e-03 1.462212685669583400e-04 0.000000000000000000e+00
0.000000000000000000e+00 2.881038083864399032e-05 4.344966122588596547e-05 1.174384311773389414e-09 5.360439540306992434e+00 8.981750807032186707e-07 1.634313062292097130e-03 5.113524584796741707e-06 0.000000000000000000e+00 2.172094796746095943e-02 3.112386682366626452e-08 2.591337369217121694e-11 3.211892490723423923e-06 2.001343348114286822e-10 1.982246543880908041e+00 2.063545328581793334e-02 0.000000000000000000e+00 1.481973881021628562e-09 1.099273145352396508e+00 4.986948082228950807e-02 2.304283346736294639e-04 9.703624322416837269e-06 7.110899099966394056e-03 4.480163921632679624e+00 0.000000000000000000e+00 1.710448686440314003e-01 2.043632696515883513e-08 8.056347101736482193e-05 3.267074774144930749e-01 2.163240909429542215e-05 4.843136635642744451e-10 1.781855471634086197e-01 0.000000000000000000e+00 3.675510076986658881e+00 1.273939868809945931e-05 1.278500693503468733e-01 7.849523479913507462e-02 9.248276917303063399e-09 4.380574349149396696e+00 3.302474270090722058e-18 0.000000000000000000e+00 3.163885174216985341e+00 2.127827420811871327e-08 7.625026180777727536e-01 2.251260702558106341e-01 9.619162592256305100e-01 1.639351594394969054e-03 1.624249046348521781e-04 0.000000000000000000e+00
0.000000000000000000e+00 2.844428563594605683e-07 4.205663793859502116e-05 1.992701073947909895e-10 4.631926638557663622e+00 6.477241756437814457e-07 5.741614974539282351e-02 5.157225664990553138e-05 0.000000000000000000e+00 4.386086682252738657e-03 2.009070754147865958e-08 2.611052123159922924e-10 2.923414758493313469e-06 4.483472828462105903e-11 4.748818965589530205e-01 6.463017571806199679e-02 0.000000000000000000e+00 1.053967138835275889e-10 7.435392148440940208e-01 2.753113587894216729e-02 5.966194292934704022e-05 1.327815320968126201e-05 6.632003184977239285e-03 6.599283357871206235e+00 0.000000000000000000e+00 1.131734935755977223e-01 7.356782126687763356e-09 1.632083233828545657e-04 1.727121085498634356e-01 1.774448850173837366e-05 3.901580737507351269e-09 9.938070320919772938e-02 0.000000000000000000e+00 3.220711848107033148e+00 3.611285836962001493e-06 1.115564435011379418e-01 1.445247926003353500e-01 4.848995537662668345e-08 5.230732524883817902e+00 1.282704804143976206e-18 0.000000000000000000e+00 4.681689325270510516e-01 9.764491286139437460e-09 5.849243116848070606e-02 5.818146398602450642e-01 2.484027886588078271e+00 3.890758983430634040e-03 1.943264298116490906e-04 0.000000000000000000e+00
0.000000000000000000e+00 2.679551888012850021e-06 4.901761340353246458e-05 8.777070876882037144e-10 5.040262064993253688e+00 2.592371910777554129e-07 2.287214463122961422e-02 8.990624049026805630e-05 0.000000000000000000e+00 1.440262258001501552e-02 1.610459156406140432e-08 3.357837072631784756e-10 1.015813889250066195e-05 4.446030432898250101e-11 4.833918140503612459e-01 1.341349622990140322e-01 0.000000000000000000e+00 3.903564340673396682e-10 9.118380273635645850e+00 2.729114373449966977e-02 4.060877769990753946e-05 1.466357508789548200e-04 1.138534372722020205e-03 4.560746103952060260e+00 0.000000000000000000e+00 2.818768732821325465e-02 2.376613417177233152e-08 2.650144677746307646e-04 3.805391351348341722e-01 3.158319514853052981e-06 4.761876335527307385e-09 8.652813204854664653e-02 0.000000000000000000e+00 7.935510034328880025e+00 2.708753954453236268e-07 4.122863779316223165e-01 1.971228578451847124e-01 1.326668576716319256e-08 6.519423815052638460e+00 8.655367390185790565e-19 0.000000000000000000e+00 4.856882508166007195e-01 2.803267468839658002e-09 6.653599311541136263e-02 1.438756352674643857e+00 8.320234232202000868e+00 4.114135235496566012e-02 5.020680738271602510e-04 0.000000000000000000e+00
0.000000000000000000e+00 5.289817693606639350e-06 6.185796068066717922e-05 5.886963012595171302e-09 4.793516865999448484e+00 1.279817584839641955e-07 3.526852554298708781e-02 1.041842313026831741e-03 0.000000000000000000e+00 9.794703681920320648e-03 4.293179888377284784e-08 2.509520474922795285e-10 7.604314774298522783e-07 3.057815807820281418e-11 6.564247046427982291e-01 3.008181865481590611e-01 0.000000000000000000e+00 3.673738714179125953e-10 8.649192640711607538e+00 4.770626241370606868e-02 8.771397017720850020e-05 4.006824965784947786e-05 2.965629126205293620e-03 1.167991331930130050e+00 0.000000000000000000e+00 6.714635464091624206e-02 2.770659958298867597e-08 3.825112052673156071e-02 1.423698721132082179e+00 1.987875889468376005e-05 4.528836077903532821e-09 7.532659723545649666e-02 0.000000000000000000e+00 5.639024000662594460e+00 4.357655020736344594e-07 9.014218917437862022e-02 1.710652028087644161e-01 1.481527541160106988e-08 7.269898689937640768e+00 9.862595131498229070e-19 0.000000000000000000e+00 1.081812076245876497e+00 1.536171497920729063e-09 5.021882016636987078e-01 5.455243919765844218e-01 3.752662894705087737e+00 6.214823554768563602e-02 3.410785620553572015e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.985615200113075520e-05 3.524919993458402621e-05 3.514241688255889199e-09 7.154889051633104735e+00 1.732388442330979583e-07 2.083257598722687218e-02 6.657602451066635309e-04 0.000000000000000000e+00 2.156695545998516331e-02 1.170548437531897149e-07 6.781276172936117419e-11 9.069739008506614646e-07 3.204818135651742757e-11 1.092270019492738387e+00 3.122320199747987135e-01 0.000000000000000000e+00 3.038134840178203432e-10 1.382497171524512680e+00 8.439480872072249173e-01 8.493681076521739353e-04 3.303191749244060619e-05 3.333520424323559161e-02 3.098413998709192096e+00 0.000000000000000000e+00 9.225991272471380233e-02 2.087164627046899168e-08 8.430612078506195817e-02 3.968394292073891272e-01 9.109943244757311544e-05 1.219118327460108873e-08 6.010766374513626387e-02 0.000000000000000000e+00 3.622670705458611806e+00 1.369201048390597962e-06 9.857152322535936428e-02 4.068542446487892206e-01 1.862384457501328771e-08 3.391875510275495831e+00 6.028587220398291024e-19 0.000000000000000000e+00 5.453278831998874310e+00 7.962076788389952332e-10 9.604656612368517088e+00 7.877638286277868218e-01 3.912200499645227314e+00 9.211461177084916130e-02 1.242695749672634992e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.834152269145040713e-05 3.036869974885061401e-05 4.492856261022474750e-08 2.325541751215503439e+00 7.180891762801347286e-07 4.791717993978238110e-02 1.460633948594445262e-04 0.000000000000000000e+00 2.040208007608382279e-02 2.649645053806481524e-06 2.129628272253163385e-11 1.442344553677411935e-06 5.420068669580128600e-11 1.113061051523886569e+00 1.704670377175395157e-01 0.000000000000000000e+00 1.033593170753715436e-12 4.106955392837018159e+00 4.236090412034000385e-01 1.087641284076355450e-02 1.277339321985456183e-05 3.165020619185810596e-02 2.134126643583461380e+00 0.000000000000000000e+00 5.288768426086978315e-03 1.771224474490449577e-08 1.850506360985370247e+00 1.616850298365580738e-02 1.905395692291128877e-04 6.801905737547718873e-08 1.576262250578583379e-01 0.000000000000000000e+00 8.249708585461950072e-01 1.169620768185524932e-06 4.650429754138963451e-02 1.646844162478097173e+00 5.165582995060496418e-08 2.562131270179937914e+00 6.975038803329025980e-19 0.000000000000000000e+00 1.903515286376812332e+00 3.054737593410653184e-10 9.153674258492928928e+00 5.061477457066241303e-01 9.057709307520032116e-01 2.427110257946935579e-01 4.332157034079691001e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.302597846521116575e-05 5.423262109576596233e-05 2.245247986423704533e-07 4.389901160956466430e-01 9.552582189223606856e-07 1.001769651213070267e+00 5.343379741050612383e-05 0.000000000000000000e+00 2.936078332689597392e+00 3.672297390586398828e-06 3.387943245449850924e-11 1.358788077623555870e-06 3.908642905500977671e-11 2.923669522123304443e+00 1.701734904194669440e-01 0.000000000000000000e+00 1.193666318817508315e-12 5.218309639579694625e+00 1.332672890759060702e-01 2.397786265804829203e-02 2.168037672656938279e-05 2.718095236956386343e-02 1.648997680466179672e+00 0.000000000000000000e+00 1.157534636887998375e-01 6.555947718521720864e-08 4.776497536376874464e+00 1.845343308542586602e-01 1.211613201859242431e-04 8.677343179406586669e-08 6.455845011071009720e-02 0.000000000000000000e+00 3.313945307028320908e-01 5.976824725784433726e-06 6.442297692916799934e-02 1.389066549852069787e+00 2.141709034710961520e-07 2.735886465813051949e+00 4.316383864618077015e-19 0.000000000000000000e+00 2.594618732397353966e+00 7.583598636424859780e-11 7.643000095500914526e+00 2.075174785857156479e-01 1.111479149146036294e+00 6.781754482264336081e-01 1.365618021226415457e-03 0.000000000000000000e+00
