word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	
9.439369936092429469e+00 8.973868923517805740e+00 8.411232552625184766e+00 9.330847106434585925e+00 9.450938291151535608e+00 6.190030576434527809e+00
9.275661219053487727e+00 8.981277601600897498e+00 7.795406246080377244e+00 9.008513877913285839e+00 9.837460060282735341e+00 7.912344627039181510e+00
8.728201306902786172e+00 6.348540867049731418e+00 8.530869533511342695e+00 9.496733255604269175e+00 8.036837722926353678e+00 8.427556020111053314e+00
9.124789566425905107e+00 5.086283270637830256e+00 8.142865869724602135e+00 9.363650169983674942e+00 7.806839588944297859e+00 7.510744853906071938e+00
8.252914778872154855e+00 8.330804102060248795e+00 9.192642199829707650e+00 9.025860120493790717e+00 7.020906243842218508e+00 8.478026730490402230e+00
9.675206614888519852e+00 7.484112803582807949e+00 8.770210878194450999e+00 9.313659666070671861e+00 9.178798363105391545e+00 7.902518744798709527e+00
9.880164709111157961e+00 6.711873936548840902e+00 9.590707982613221105e+00 9.298404227318483706e+00 9.621584154046972870e+00 6.759635125863317384e+00
6.894727548580970478e+00 8.339680536504614494e+00 6.806389748201928214e+00 8.346395381276652259e+00 9.477038502118160679e+00 9.038262143765972922e+00
8.342565905445859187e+00 9.707267797806576226e+00 9.652487722933265957e+00 8.601601226136651235e+00 9.489095554728121940e+00 8.382816580306679199e+00
8.194762036538341121e+00 8.977907576290197866e+00 7.665268279122505746e+00 8.579082421434994998e+00 8.628388460724920606e+00 6.931668488706845821e+00
8.492685082502791971e+00 6.743374456939844386e+00 9.737706735174773698e+00 9.301714914088881514e+00 6.857022312132862396e+00 7.167076893004724170e+00
9.706041415096583691e+00 9.981043474258919801e+00 7.752926200580248839e+00 9.318252669640557428e+00 8.257765278290499111e+00 9.335432833191836366e+00
8.691307600948421808e+00 8.898977266587424495e+00 8.527396669231194437e+00 9.790528891236107256e+00 8.590679597058196393e+00 5.592306048106907568e+00
7.407040647373902331e+00 8.077661962800455342e+00 9.433416811838174709e+00 9.195752972136663317e+00 8.834526415423095358e+00 8.536603614013394292e+00
7.317814533695109702e+00 8.256718905942653564e+00 9.609870247254471920e+00 9.990287641760071224e+00 9.013952081212210032e+00 8.647138645578619887e+00
9.802556113444488517e+00 6.969670117790769837e+00 8.621584540036085542e+00 9.070725569526272736e+00 8.036799619827592167e+00 9.796539756813650968e+00
6.215893476497216241e+00 7.422659764024695406e+00 7.848125962920161847e+00 8.190085049542476625e+00 9.411262475545171924e+00 9.040469930013793842e+00
8.067410171821363107e+00 9.643924354477894312e+00 5.961057806799107794e+00 7.662044497051295977e+00 9.248606742812190973e+00 5.941653278254552362e+00
7.851605887283613860e+00 7.972544461329084342e+00 9.136703166882050198e+00 8.974468478259630899e+00 8.380408067245337378e+00 9.728047303158945169e+00
7.338544222352868296e+00 8.960632063428604965e+00 9.765608179464519978e+00 9.419226848297313381e+00 7.599285001254565408e+00 8.203989042606393056e+00
9.114449446068514149e+00 7.369977659862845698e+00 7.453828235484140308e+00 9.215508567171291077e+00 8.380734280113056656e+00 8.420952664141584165e+00
9.063823749243749006e+00 5.762629289866204374e+00 8.973044936566550334e+00 9.058013843927398057e+00 8.305386868537016909e+00 8.322150239940967253e+00
9.927369604310445794e+00 4.628754462742388220e+00 8.135337809997917446e+00 8.289469440502040598e+00 9.274701716073309399e+00 7.893901012808845152e+00
5.766304107708365656e+00 8.452222933668295468e+00 9.201966429460119556e+00 7.449160957498787816e+00 5.119601524497346290e+00 9.164406893345448779e+00
5.890576489178899422e+00 8.609425107718754688e+00 6.025400584565190343e+00 9.315137376999068408e+00 7.000231153498050141e+00 9.502057858516401723e+00
8.069908017554762836e+00 9.910288220842220497e+00 6.347983203981217848e+00 8.807626286097379520e+00 6.614602788850996617e+00 8.878126003259916743e+00
8.146020744469593566e+00 5.627388405544373917e+00 6.244074340655402011e+00 8.873967515301783848e+00 7.423385509369888169e+00 7.567295127611868288e+00
7.036536057975763647e+00 5.918161279939899266e+00 6.479354731436861137e+00 8.204977716722472891e+00 7.496916226362234426e+00 7.375157732920072817e+00
8.083691856322630542e+00 6.543653960183707596e+00 7.065759702761271299e+00 9.355218634750581685e+00 6.823133901217476094e+00 5.181450713145766329e+00
8.930649091304649900e+00 7.664562276353591663e+00 8.194323523481859439e+00 8.570162608133468751e+00 8.733209276376072694e+00 8.380334193954496413e+00
9.536868874790807027e+00 8.091083140683155150e+00 5.320949125435974203e+00 9.576071518190456544e+00 8.260413062277974561e+00 6.153540051310406156e+00
8.623342018318215452e+00 7.732925345659952043e+00 7.764734900834266540e+00 9.986798188662135090e+00 8.940917645709610895e+00 4.263290007789407809e+00
9.925592214871965524e+00 8.669761578020930060e+00 9.190475139492601642e+00 7.203575513355202631e+00 6.219796728649956918e+00 8.364017317822865394e+00
9.951446411505125766e+00 9.902994470762159551e+00 6.465577695769842315e+00 8.578742391695982406e+00 7.788520477278468412e+00 7.130664923384522069e+00
7.071088143280112703e+00 5.522976789839305845e+00 6.765896161055216851e+00 7.288199020316445953e+00 9.584736473949220681e+00 8.688613228699658464e+00
8.518469568180094598e+00 7.316452647076264526e+00 9.666907546004052776e+00 7.600377954954605109e+00 6.623535433910952008e+00 7.195717101559045759e+00
7.379486971156495656e+00 6.623897651301848377e+00 6.807152667524297485e+00 8.794133416650927515e+00 9.432061621297176401e+00 8.449830204646415766e+00
5.812223892958517268e+00 5.940509479703869111e+00 8.783630255538348308e+00 7.402676134077914583e+00 9.717313517222700980e+00 8.784074300770768673e+00
9.692424438547483589e+00 6.912309079038968740e+00 5.151123778256485153e+00 8.486776859572493947e+00 8.457167786475643823e+00 9.820737960464345662e+00
5.290500182057797929e+00 9.559073545432850594e+00 6.727451173286338459e+00 9.871968423199236398e+00 9.880219721784731846e+00 6.608389812542904806e+00
7.708984486713458928e+00 9.654279114655068383e+00 8.352572650878009597e+00 9.893507025197811444e+00 8.178367487832606031e+00 8.024883740296987256e+00
8.074330022473285240e+00 8.260035294913006254e+00 8.015905604648224880e+00 9.330609769186937186e+00 9.054322684046265834e+00 8.042232399127607678e+00
9.399763737697462318e+00 9.808067780423430193e+00 7.178527071677513582e+00 9.260256667748871351e+00 8.746636533550230297e+00 6.808896763572991340e+00
8.562146460476004250e+00 9.625648286432479495e+00 7.350265977567457476e+00 8.537052489771371100e+00 6.664745499043613464e+00 3.765395447782369676e+00
8.791559647758052876e+00 8.748961411075756089e+00 7.417908561282517965e+00 8.352088181024113211e+00 9.108576769401732776e+00 7.052464287118708874e+00
9.390756336959661610e+00 7.963660879369429679e+00 8.675544416029545403e+00 9.099754980426412843e+00 9.471946376152949654e+00 9.645431512556640996e+00
9.297971857703084098e+00 6.199502163806737798e+00 8.826036893388723215e+00 8.529779434320765574e+00 9.362520907124062930e+00 8.345947671573156867e+00
6.696031771467406024e+00 6.110365037526236165e+00 7.698455555525687721e+00 6.197929424146407129e+00 9.854793480423422736e+00 9.141556464412213145e+00
6.520164604566950572e+00 5.978134449837680719e+00 4.469891801937857956e+00 7.499661808557281262e+00 9.525248267427501858e+00 7.793727707947862626e+00
5.914722802080010666e+00 8.282807592039707956e+00 9.251376191768617474e+00 5.189260139953222328e+00 9.331776673765636687e+00 8.973000791265283382e+00
5.652922976413941036e+00 9.006440472580452550e+00 7.779690317195433025e+00 8.545366924058168223e+00 9.981046384413007289e+00 9.953625505629293713e+00
5.205187265991191303e+00 7.508789938252789398e+00 8.238754595291027272e+00 9.446745527507713902e+00 9.627710433295463943e+00 9.883829294500204199e+00
8.068804864512257424e+00 9.969702051925075637e+00 8.470414320033450295e+00 9.782951597587377535e+00 8.079177709214588887e+00 9.083820038196684266e+00
8.417716312478754404e+00 7.967562174148130616e+00 6.848722832576033426e+00 9.834808267721085073e+00 9.570831997112474454e+00 9.182976241435405029e+00
6.752779158042558905e+00 9.732150833438220516e+00 6.693211492632732629e+00 8.704933803355645594e+00 7.389399633216627628e+00 8.670867629175610602e+00
8.616789868690133858e+00 7.096945140588942991e+00 8.330044443839934587e+00 9.750952005429585512e+00 9.979833801645401792e+00 7.996989122979953457e+00
9.283839655021822068e+00 7.548183572246028206e+00 8.188034202627623159e+00 9.065638569703642347e+00 9.707335707814840120e+00 4.835772915969029029e+00
9.346383039037934992e+00 7.361089629269271128e+00 7.413775758590583465e+00 9.036899919134974368e+00 9.909663641163442449e+00 9.574195795218498617e+00
9.149921307114848190e+00 7.853578439504985020e+00 7.572302452450378141e+00 6.732713047301117193e+00 9.750682772856265501e+00 7.766114604394022791e+00
5.565128266953991876e+00 7.356600768520306310e+00 3.670100179424784947e+00 8.539344408029629463e+00 9.951356913954011674e+00 7.457016336761980391e+00
6.949975002236684851e+00 5.131137492558541346e+00 3.460874322625863364e+00 8.803103387215575282e+00 9.069663717368568356e+00 6.149648267645016375e+00
9.931312404119569948e+00 6.905000927976182368e+00 6.925122777068356328e+00 8.495323717987535161e+00 8.711753090018911294e+00 8.466809997226990347e+00
8.234745042290827044e+00 7.716853158219715070e+00 9.566573845929882580e+00 8.719473662364018551e+00 8.703618113882534146e+00 7.272785401880618394e+00
9.460802448060791292e+00 9.291085932401404790e+00 9.298548516928072161e+00 9.714156804943234746e+00 9.807280790352812971e+00 8.304819586350154381e+00
6.046159479616472154e+00 6.557631979848082437e+00 9.319885298348939529e+00 9.507578231043792627e+00 8.980599409570114489e+00 7.544849302044767114e+00
6.272179242131901589e+00 5.606276685726236053e+00 7.280206223427253320e+00 9.579931253218138210e+00 9.555059244208344182e+00 9.149698469533293022e+00
5.107722740528313210e+00 6.444527542609419513e+00 9.561946210904521237e+00 8.243217422266353012e+00 8.922958220743902658e+00 8.005577610211805251e+00
5.533203109557932819e+00 7.704289266445887741e+00 9.497083595558089897e+00 7.305084741215799760e+00 8.764612509095311310e+00 7.155389443420351547e+00
9.132908813280726790e+00 8.401824219450592324e+00 8.714714779901660435e+00 8.708295687924975326e+00 5.669711875326798989e+00 7.876455605729914211e+00
7.366357949445841768e+00 9.234538871962692852e+00 7.482318950664962109e+00 9.490084784382860406e+00 6.356989494456191991e+00 7.770509672312098104e+00
9.840680153095537008e+00 5.418728369242292509e+00 4.233374679400665030e+00 8.108862834053480739e+00 5.893833749825098778e+00 8.024282010430162870e+00
8.692749661059181676e+00 5.456204320892174664e+00 5.809177886213229947e+00 8.607131241617453909e+00 7.302723550895398041e+00 9.635901164644337769e+00
8.899164147508342282e+00 9.073349491693647906e+00 8.809628626758001957e+00 8.955462778993634743e+00 7.969999813591003957e+00 7.807718683840759510e+00
6.055621943934936802e+00 9.867753947076854715e+00 6.648752597659644437e+00 9.198271960087296861e+00 7.648401465398576349e+00 8.167144449656008831e+00
7.593887500735508667e+00 7.096146353219173086e+00 8.076540555976748692e+00 9.749341131105028424e+00 8.057816757510371630e+00 8.985924012434214347e+00
8.009861663852264613e+00 5.767463534482054399e+00 7.273335884443131505e+00 9.945328503045105961e+00 8.566091705012741642e+00 8.052680967632284137e+00
7.142906237779490297e+00 8.413789603892313451e+00 6.999697245411522495e+00 9.891894486525229624e+00 7.605978639880808245e+00 6.191998225565416014e+00
6.962528881383948764e+00 8.742567718195285664e+00 5.402358224683045052e+00 9.948149706512815271e+00 7.164815789848783645e+00 7.430268259518991947e+00
5.890344103502140882e+00 6.299582501181901328e+00 5.522972812191762948e+00 8.295708028788059352e+00 8.809200639719252379e+00 7.259143814989878152e+00
5.773354126625928728e+00 4.687393512280441321e+00 7.938719153212844049e+00 8.644223523564514622e+00 9.501805267974081204e+00 7.103409719256990051e+00
7.855258301026434076e+00 7.151944602593018452e+00 9.242368371221786560e+00 7.963670317626421635e+00 7.173391519442175124e+00 5.842252725246598999e+00
8.200555954949319215e+00 7.482766568885862668e+00 9.012272674939204364e+00 8.231711003148118877e+00 6.833083004829724416e+00 7.289113164581083382e+00
9.141270866790355498e+00 9.219715157120472071e+00 9.111234067570256556e+00 7.474422671624558312e+00 6.807288026630653022e+00 9.953856300111551647e+00
9.783281081594786599e+00 7.678277473179958790e+00 8.247568132575080924e+00 9.087996868531577732e+00 8.317369536266429719e+00 5.987294276439743435e+00
8.823001676230155965e+00 9.959661296918827844e+00 7.145021877356800388e+00 9.772505218038944008e+00 8.148300404947324438e+00 6.907530432096192996e+00
8.597816910474698204e+00 9.643992789526055986e+00 8.528922269591205918e+00 8.772377972773188759e+00 8.621591832858349846e+00 8.804426336674364251e+00
8.528467430419347295e+00 7.983132535652902817e+00 7.308308123380832022e+00 9.765782599094535499e+00 8.590651083220016915e+00 7.023201945037143901e+00
7.925586184738381945e+00 9.198671921564233855e+00 8.662830644312478512e+00 9.580721126167071944e+00 9.702858060066471779e+00 5.703403006525502583e+00
8.051814614169941819e+00 6.787559197209716899e+00 7.025730821659532666e+00 7.395929400792228492e+00 9.588843408393774581e+00 6.822485954000387487e+00
7.935182166483991217e+00 8.068982073290337453e+00 8.495492463557058116e+00 9.099017939243273290e+00 8.554563726305556060e+00 6.238884765926094644e+00
7.159282781017762609e+00 8.272661560731323860e+00 7.978547542442438356e+00 9.703688438696682184e+00 7.444895639136059451e+00 5.842060499370979265e+00
7.672346811487152252e+00 3.973028880104240823e+00 9.616628233740449616e+00 8.501838697218664365e+00 7.718907008542468695e+00 5.925863919709398075e+00
6.926118161565387510e+00 7.374598482246547348e+00 8.308935017061266137e+00 8.852428535263587861e+00 8.201035233298417992e+00 8.309341907121073234e+00
9.172709789349903886e+00 7.962214540913635119e+00 8.671283089562296098e+00 8.329821471451605674e+00 7.891834182529795960e+00 8.989610124188573081e+00
9.950009257082532699e+00 8.177338731453064113e+00 5.614961258037784120e+00 5.862314667531323131e+00 9.777958418173646749e+00 9.614579362196327139e+00
8.909821687224805942e+00 8.821320883322080419e+00 9.534706653818490807e+00 7.986114152228784846e+00 7.251205999517242873e+00 5.826455123480288378e+00
7.852423269183945287e+00 9.487499674916904269e+00 7.151841399803171129e+00 9.163890045083880054e+00 9.475258410399456821e+00 9.282651585655287363e+00
8.088771131643831325e+00 7.417262703587595318e+00 6.452048889963155176e+00 9.202984884663894860e+00 9.021412392217053267e+00 8.615847687313515024e+00
9.103846309677393833e+00 8.610426786716388392e+00 6.847577814788203376e+00 9.809434329967917421e+00 7.185222566704217328e+00 8.148543185471678996e+00
9.123198113774641627e+00 6.364415772585084063e+00 9.059608947052629091e+00 9.223978508735145354e+00 7.525432961197769721e+00 9.898132350847047789e+00
9.414167702241192259e+00 9.615423465703972994e+00 9.199181222633566080e+00 8.739982867948318912e+00 8.776483878575142228e+00 8.667968865877828222e+00
8.656398032686270838e+00 7.866799822926623165e+00 7.855844389963399621e+00 8.807454620751574481e+00 9.089916693429101358e+00 8.324411155710558674e+00
6.432438209807546770e+00 7.808079251201673898e+00 8.287764170020407661e+00 8.983286676147448802e+00 9.388543509493276318e+00 7.207642051145318973e+00
9.095467022673368263e+00 9.211188583394074314e+00 4.713063398087511402e+00 9.710149660143772010e+00 7.152493802047459326e+00 8.441999101331472133e+00
6.667137158397931529e+00 8.385748088460102778e+00 7.974932948906471530e+00 7.867906307105230646e+00 9.819739165461724539e+00 4.045628706818591880e+00
6.847321144408862637e+00 8.075383994541235566e+00 4.946522619829063494e+00 9.426832871828917604e+00 8.226088446881757221e+00 7.837390685632287912e+00
7.454469672893960563e+00 8.424873218280701792e+00 5.697326114736116054e+00 7.647608639615022241e+00 9.165974597006599112e+00 8.880122697352220484e+00
8.145055830066045388e+00 9.387703422006486775e+00 8.734837310935777310e+00 9.083016689564894719e+00 9.058331075993134363e+00 8.602228034266600432e+00
5.552357727916172436e+00 7.622217857069098379e+00 6.414223046440073794e+00 9.472343796251088577e+00 8.352233551551414337e+00 8.818497908057537416e+00
