influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 5.446333683241468687e-02 2.716734505278090364e-02 5.263898232333431570e-01 6.898708031790460105e+00 4.275424226793978454e-03 5.259060534509393120e-02 0.000000000000000000e+00 6.097986624190051552e-01 5.151483130172196693e-04 6.880420288817271033e-12 2.820554342512611120e-06 1.072445155480325311e-02 8.093174030885028625e-01 0.000000000000000000e+00 1.631459435106957442e-04 4.317275396178228701e-06 1.122091252926339378e+00 5.224301569245986925e-04 2.432735403267334892e-18 3.389719767800256555e-04 0.000000000000000000e+00 7.161213555667406659e-03 6.082142848553516098e-03 4.562395617847377413e-05 9.615802611608697398e-03 2.696109652797410217e+00 1.228245510604960601e-02 0.000000000000000000e+00 4.870052548717683472e-05 1.059387546734471620e-04 3.407632116477920636e+00 8.375043542959248292e-04 5.179516281096422509e-03 4.429081713215598290e-10 0.000000000000000000e+00
0.000000000000000000e+00 2.095565802244682696e-01 5.754950366495407803e-03 6.870777612881150409e-01 7.678015426980485003e+00 1.001036543522762501e-02 7.987391263153084328e-03 0.000000000000000000e+00 1.473841676022401570e+00 7.052452851357601240e-04 2.707504775938978691e-12 8.277598171938302219e-07 4.525011782580522744e-03 2.713639449841841467e-01 0.000000000000000000e+00 5.880944444515007197e-04 3.277209823293308747e-04 3.681121767972222791e+00 3.720620986412489400e-05 2.956261192920605126e-17 3.803646333570965383e-04 0.000000000000000000e+00 1.071695335938917942e-02 2.757478017097051981e-01 1.179631341185769845e-04 5.331959871999650269e-03 4.351527137395201916e-01 2.004914422887342784e-01 0.000000000000000000e+00 1.017240015353935474e-04 1.641953052707580628e-04 3.146189731703218140e+00 8.184998877943339092e-04 6.417688862079324978e-03 9.729941918920215570e-11 0.000000000000000000e+00
0.000000000000000000e+00 2.912548596048711858e-01 9.599997717434367427e-04 3.151722321599387255e-01 4.374764654307814027e+00 5.772836231035615058e-03 1.655041333683426874e-02 0.000000000000000000e+00 2.327681350315194742e+00 1.777729830244618742e-03 1.417515139250519499e-11 4.900806181601620423e-07 2.087916143817953197e-03 6.125277406318928364e+00 0.000000000000000000e+00 1.128826998787778920e-03 3.279069797037261727e-04 8.074931319480537439e+00 1.735719231283905102e-05 9.846140977982339347e-17 2.943684196969943191e-04 0.000000000000000000e+00 6.996557776220441041e-04 1.658972368841880596e-01 2.060623353136238384e-04 3.284845775055647565e-02 7.200827710556620076e+00 2.410926865777448039e-02 0.000000000000000000e+00 2.664862450157005143e-04 8.466497639587925665e-05 3.927736641732344047e+00 1.021170011908579269e-05 3.149440542217999545e-03 1.208968218310953587e-09 0.000000000000000000e+00
0.000000000000000000e+00 7.861594288506247308e-01 1.494516542479489051e-03 2.731735528633801868e-01 5.607551710003615852e+00 3.919626400585358127e-03 3.840204267619010559e-03 0.000000000000000000e+00 2.034126148992273286e+00 2.209352493410540654e-03 3.652792229124171102e-10 1.812806374821393333e-06 1.193468178518770559e-03 7.933728712554595219e+00 0.000000000000000000e+00 4.569129795485640799e-04 1.163844517338130376e-04 4.386399616469452312e+00 2.146074420154482168e-05 8.634722312309840884e-17 2.036328143062112513e-04 0.000000000000000000e+00 7.457605137418398021e-04 2.716140726832879659e-01 5.762278609506506401e-05 3.737993434871079990e-02 4.707642997293090659e+00 2.486641546311907369e-02 0.000000000000000000e+00 1.258699138069953533e-03 1.419219862450087142e-04 8.604244370272138287e-01 3.300318982881900870e-04 4.595680170180013735e-03 3.044795039549635727e-10 0.000000000000000000e+00
0.000000000000000000e+00 7.704125928551225355e-01 6.519236393028102552e-03 3.054107888098990253e-01 9.217005558046803770e+00 5.334163848925038698e-02 2.410961178900791757e-01 0.000000000000000000e+00 2.291250325378980879e+00 8.427837915492984028e-03 9.302144045925418053e-10 3.574616526136379783e-07 1.154051590440684748e-02 2.670713647957090320e+00 0.000000000000000000e+00 4.208102569973069850e-04 6.030672441318768147e-05 9.069595780554738695e+00 9.295294894913482084e-05 2.683604345059836548e-16 2.422298298967342340e-04 0.000000000000000000e+00 1.274762665706383061e-03 1.450675835012946169e-01 1.990788284017894335e-05 2.544229571325208345e-03 2.147835556516866085e+00 5.541865365952017980e-02 0.000000000000000000e+00 1.532025292784491106e-03 1.720502333595964385e-04 7.332340310550478080e-01 8.284793615947266213e-04 5.579238866680616415e-03 7.832784598804168493e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.727818909280309789e+00 1.380295266118112228e-02 2.477405735579871204e-01 9.116607037588144280e+00 9.164380312938336104e-02 4.954497074665563106e-01 0.000000000000000000e+00 6.857949273160254267e-01 4.384613425903681472e-02 7.474566394805001204e-09 1.985603175830612547e-07 1.073046663849389348e-01 1.285512353570360533e+00 0.000000000000000000e+00 3.348951897068847884e-04 6.119424992087872130e-05 2.913862868007527140e+00 1.767499200974631087e-05 9.516730160565673762e-17 6.544482496270312508e-04 0.000000000000000000e+00 3.143306639164377466e-03 3.621417284111367318e-01 8.418272882885682247e-06 2.280220707055582389e-03 3.048431086632297227e+00 4.254999533817714619e-02 0.000000000000000000e+00 1.024138051558425239e-03 4.331996687383336407e-04 4.942790697871429773e-01 1.407885702459873197e-04 1.938557870481528167e-01 7.236610910195545926e-09 0.000000000000000000e+00
0.000000000000000000e+00 2.599754106158289613e+00 1.360682054842298882e-03 2.621440508955556054e-02 7.976025225166362809e+00 5.662019149607678409e-02 1.629881542494772795e+00 0.000000000000000000e+00 3.399404218008070244e-01 1.614076781885705886e-02 2.717736719022659341e-08 7.002562649888455313e-08 1.464579215842564952e-01 1.500278338854706295e+00 0.000000000000000000e+00 3.524363349511487609e-02 1.061972664303595723e-04 1.917768111013710697e-01 1.143437509539610535e-06 3.222465233458115303e-16 5.109616179782448461e-04 0.000000000000000000e+00 9.391247895254051584e-03 3.580443760628292393e-01 2.234339797490608034e-06 2.022601507941347576e-03 6.956460930444051671e-01 6.058175333108249683e-02 0.000000000000000000e+00 5.553523323055657192e-04 3.808016835716375556e-04 4.591971206975419828e-01 8.864626086935442964e-05 1.123851555128799057e-01 9.617503435591887876e-10 0.000000000000000000e+00
0.000000000000000000e+00 6.182676076149019373e+00 2.687782552749772708e-04 4.469011750828544988e-02 9.453204254706161436e+00 1.655958878440751125e-01 6.069949420333279555e+00 0.000000000000000000e+00 9.953519192909110469e-01 8.633181894882775709e-02 4.566665791602328557e-08 1.915571494390560976e-07 3.899409072167935530e+00 4.570695344162370333e+00 0.000000000000000000e+00 2.027422095876408106e-02 4.650133245746762201e-07 3.509907711672448360e-02 6.271210058693676834e-07 7.866055653384533375e-17 5.918744670856178856e-03 0.000000000000000000e+00 1.071667651502110005e-02 3.712601041867115703e-01 2.874645071108043891e-05 1.435351482163810906e-03 6.621148784769077533e-01 3.563541678509010713e-02 0.000000000000000000e+00 2.694389009549023962e-05 4.828174395641392875e-04 1.239017825998207645e+00 1.497881606461150456e-04 1.594305971709841507e-01 4.894101462948980826e-11 0.000000000000000000e+00
0.000000000000000000e+00 6.015356434133622088e+00 3.493389334983957792e-05 1.588284869577986924e-01 7.043257086567300540e-01 9.122007705828211188e-02 2.425167281945467046e+00 0.000000000000000000e+00 5.182150278175061686e-01 2.792404079497389779e-01 1.050504124432424052e-07 8.247661610201216284e-08 5.222387692759562938e+00 4.847821950818680392e+00 0.000000000000000000e+00 1.715179314647344855e-01 2.067683337363707615e-06 1.134705702457019655e-01 8.962460325741545079e-07 3.906466340831461657e-17 9.650064197266119970e-03 0.000000000000000000e+00 8.783210753068102297e-03 3.724042354498344198e-01 9.218883031750185308e-05 1.304956352036247720e-02 4.820156469473952376e-01 3.261617189404839023e-02 0.000000000000000000e+00 4.515973299896626497e-05 6.679322390972272476e-04 1.100999338404784700e+00 7.829277505863101942e-05 2.189353592308380669e-01 9.743709888667333825e-13 0.000000000000000000e+00
0.000000000000000000e+00 4.335869900274839317e+00 2.248400801887638886e-05 9.124220811086952709e-02 4.441339995576126243e-01 2.952081484172208170e-01 1.033146183041682153e+00 0.000000000000000000e+00 2.015527915573788853e+00 1.540230635876048285e-03 3.872735114450396243e-08 1.508773858328650328e-08 5.146344543804127980e+00 4.449932774027210769e+00 0.000000000000000000e+00 7.742297645013949126e-01 2.042580019922078564e-06 5.943241019930682600e-02 7.490861574541800478e-07 4.395317165519288370e-18 9.533306759474138858e-02 0.000000000000000000e+00 7.245711608717076979e-01 5.975056651660887175e-01 1.911471097593373590e-05 9.109028698830456960e-03 1.162704525474663741e+00 8.366239000764530420e-02 0.000000000000000000e+00 1.942609024622677169e-06 8.271148597441741780e-04 6.470382877265396182e+00 1.446174799135740649e-04 7.076743426328103714e-01 6.387974010626614017e-13 0.000000000000000000e+00
0.000000000000000000e+00 6.048189508142939097e+00 5.717038059627770248e-05 2.385645688357327376e-01 2.154966003924009554e-01 5.420302380444519841e+00 1.907865665101182495e+00 0.000000000000000000e+00 1.843750590676445977e+00 1.944539811978780123e-03 3.809531331614031234e-08 1.008093740670022183e-08 1.918670201990826385e+00 4.917905769225446200e+00 0.000000000000000000e+00 8.919010757190772853e-01 2.264437072885701787e-06 1.006778905999711343e-01 7.672681937102053334e-06 2.967125863883016357e-16 9.242022624779584750e-02 0.000000000000000000e+00 4.033778903350755396e-01 1.514028238128718451e+00 1.206214017334560540e-04 2.742094311186339672e-02 1.920163455062146030e-01 2.763895062066612507e-02 0.000000000000000000e+00 5.534705269345739451e-06 1.373096660072824823e-03 4.614485472467142912e+00 5.615088341361216298e-05 1.289361705771144007e-01 2.513441066618154474e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.344811283115945333e+00 2.192185670702758013e-04 9.910343298255737121e-01 5.319045653414324060e-02 8.598447257170537483e+00 8.437981664202811594e-01 0.000000000000000000e+00 1.894447173413436047e+00 1.166078396456804098e-03 3.359560337760999546e-08 1.098719087383483034e-08 2.393662166394643354e+00 2.732339948814783703e+00 0.000000000000000000e+00 2.060854044998246426e+00 1.239462339685226173e-06 1.239955336853457574e-01 1.451407206930043823e-05 1.726526985474606157e-16 4.111968251647560857e-01 0.000000000000000000e+00 2.939609740344170108e-01 7.565162425007304625e-01 2.525272943009499870e-04 1.610754917482555559e-02 7.035280521725763292e-02 1.172779954384118965e-02 0.000000000000000000e+00 3.248999427691440064e-06 5.659259530555229558e-04 4.093344358035645669e+00 1.468885968037827681e-05 4.245367132809157312e-02 4.530910987321579698e-13 0.000000000000000000e+00
0.000000000000000000e+00 4.356802624194456297e-01 1.343269249688717744e-04 1.900131373412527802e+00 2.792470359789876039e-02 6.725014320351928809e+00 2.194385820664382702e+00 0.000000000000000000e+00 1.273175283049494233e+00 2.482383015656797805e-03 4.168238770172961659e-08 1.341597026974241740e-11 5.119831583594258717e-01 1.272912861160358178e+00 0.000000000000000000e+00 2.198010575905259056e+00 5.339567130988518269e-05 6.783276990689753039e-02 8.469839736228239563e-05 5.257989340010198090e-17 7.753186371909970287e-01 0.000000000000000000e+00 4.696301454940594589e-01 3.728177283447200452e-01 3.726646948802553143e-04 3.303478494385357622e-02 3.517343784096550685e+00 1.776977282392345342e-02 0.000000000000000000e+00 8.515922820899376458e-06 5.326171456882877004e-04 4.647185107021911676e-01 2.813611676123100704e-05 3.971729946636973207e-02 1.185025387911575733e-13 0.000000000000000000e+00
0.000000000000000000e+00 2.179829206312011991e-01 5.442677072223088552e-03 1.647609688174017650e+00 2.657093837813230552e-02 5.953765482387566088e+00 1.973236402720773830e+00 0.000000000000000000e+00 6.568269557073005416e-01 1.095999623855207876e-02 5.177220875337175180e-08 2.178950551031122835e-11 4.444863221347591931e-01 8.897985711895245453e-01 0.000000000000000000e+00 8.680205306603744342e-01 1.808528627859070794e-05 1.027000814803725320e-01 1.860304847770057037e-06 1.760210443387428451e-17 9.616119523916856482e-02 0.000000000000000000e+00 6.552423305285538513e-01 2.280317143282044601e+00 1.365014930839107297e-03 6.514570886417566653e-01 3.323491694473750258e+00 3.135984885522082738e-02 0.000000000000000000e+00 6.892365513383241763e-06 1.037628538721146326e-03 2.440685516683367418e-01 1.314884886315970564e-05 7.669525770228183270e-02 1.568081817569470850e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.151523857796573069e-01 5.201262655645428473e-03 9.278838279143489798e-01 4.393046718923228344e-02 6.139515251697754472e+00 1.373549986701406045e+00 0.000000000000000000e+00 1.184305322349672229e+00 1.918859321114634031e-02 1.588307262021263207e-07 3.032095859686102010e-11 2.611124020901970932e-01 4.833524605146325648e+00 0.000000000000000000e+00 2.246640854551527067e+00 1.463545858375122515e-05 3.362655284378665010e-01 1.122241683009006858e-06 6.372997313805787365e-15 1.061622966373342442e-01 0.000000000000000000e+00 3.737131705555640782e+00 3.218546004859539345e+00 7.232080590751586990e-02 5.222286753419634886e-01 4.486243403862030021e+00 9.376070255093521197e-03 0.000000000000000000e+00 7.392531840286738692e-06 1.048206271321902106e-03 6.050208192379656624e-02 1.277350365463927492e-05 8.522182411703721483e-02 8.088237855246118382e-14 0.000000000000000000e+00
0.000000000000000000e+00 1.148281618616983808e-02 6.383293747442691027e-03 5.170369787451939425e-01 5.621871578345388754e-01 9.381360464159318013e+00 3.571487560800604144e-01 0.000000000000000000e+00 3.572642487618120644e-01 1.270098516748159947e-02 7.238472170996306121e-08 2.245916833799863579e-12 2.218717685871243739e-01 1.395233615401757055e+00 0.000000000000000000e+00 2.770362742231086361e+00 8.772427590699230347e-06 1.541008881083213655e+00 1.032715664650552875e-07 2.508225824566092282e-15 8.864967603241703797e-02 0.000000000000000000e+00 2.646857931748210824e+00 1.474065069545394735e+00 1.256855667911205565e-01 4.047270396850123353e-01 6.153000410248251839e+00 4.127361579367411215e-02 0.000000000000000000e+00 4.813472438431127831e-06 3.150807352988594778e-04 2.013662487431445644e-02 2.530575237642816506e-06 3.791788425145667385e-02 1.480183700853787692e-13 0.000000000000000000e+00
0.000000000000000000e+00 2.081400692411316394e-02 4.774483122158594377e-03 1.014359418443186334e+00 5.252465197422901966e-01 7.092838156486862111e+00 9.080194248263007140e-01 0.000000000000000000e+00 7.792364295135588426e-02 8.197812604922426888e-03 1.339349444028362402e-07 7.920779958918097194e-12 1.829662895156674018e-01 2.150532974685910315e+00 0.000000000000000000e+00 2.763409178079736073e+00 4.692966584698781553e-06 3.036965784623481213e+00 1.404023066358095990e-07 3.650926531332723089e-15 6.666539639904796657e-03 0.000000000000000000e+00 2.387329228893910749e+00 2.429504814226063902e-01 6.101094696363327241e-01 3.177984845264898439e-01 3.720749982145249213e+00 7.667388831763703727e-02 0.000000000000000000e+00 5.375284719653821728e-07 2.818169866158378020e-04 6.152293532896163653e-02 7.393312462498493187e-08 2.371585727250754682e-03 3.991205522049312415e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.102837499745659873e-02 4.664011467961888015e-03 5.251405610322901651e+00 3.352510796807988136e-01 7.182482905453678512e+00 1.894333578516391170e-01 0.000000000000000000e+00 2.299272759171266112e-01 1.077389855638726573e-05 1.692550414003556074e-07 2.437388456169137779e-11 1.191629572116252450e-01 7.489572613883240138e+00 0.000000000000000000e+00 3.936726476151626852e-01 2.572274049192089828e-06 1.861029070013652253e+00 1.602407840582379845e-07 2.958742400669245132e-15 1.612479180679207702e-02 0.000000000000000000e+00 4.310510614079592906e-01 5.414304975108124030e-01 8.623964565533451809e-01 7.534235612959079287e-01 6.872199128012224101e-01 1.824774149497259412e-01 0.000000000000000000e+00 7.362670101708607277e-08 3.589324022773192151e-04 8.481655465251849990e-02 5.451063947832036388e-08 4.295167731611901178e-03 2.544041947588708583e-13 0.000000000000000000e+00
0.000000000000000000e+00 4.122112852227615559e-03 1.008085559834641029e-02 9.906608129041195809e+00 2.617515049657893056e-01 3.169718913039082153e+00 2.737351810442936184e-01 0.000000000000000000e+00 5.930518034881486766e-01 2.185382752748580590e-06 8.816035935699838923e-08 1.276913299513347473e-10 1.254632239357384993e-01 2.630862987399225084e+00 0.000000000000000000e+00 2.728014617316487644e-01 6.585770455108396275e-06 2.174997308723963574e+00 3.024245380495160917e-07 8.168973408397678420e-15 6.623989890549201488e-03 0.000000000000000000e+00 2.167866568073054112e-01 3.872956353544853569e-01 9.851720982722377284e-01 1.440459679620236244e+00 6.822134386928335736e-02 1.206442583450459294e+00 0.000000000000000000e+00 6.435144798619687238e-08 1.072221476782404429e-04 1.979822403944171347e-02 8.789126548487641162e-08 1.952578717016799636e-01 1.074055992815659996e-12 0.000000000000000000e+00
0.000000000000000000e+00 1.510775025672786605e-03 1.246664879011348537e-02 8.830734687210448186e+00 3.497887274665697710e+00 4.616523518758473443e+00 9.412156244648225423e-01 0.000000000000000000e+00 1.062166305596793370e-01 3.258756135044045555e-06 6.155414202943981667e-08 7.810871222228329125e-11 2.297039555432066685e-02 2.952834794301087307e+00 0.000000000000000000e+00 1.536946937811830560e-01 1.940889077332659228e-05 7.249165456684991682e-01 1.587764533887444141e-05 8.867413247097492938e-14 4.961095729066680726e-04 0.000000000000000000e+00 2.485150539140069670e-01 3.515241422534927107e-01 2.758336483464769895e+00 9.159948787204409415e-01 9.122111832789123187e-02 1.549034959322271421e+00 0.000000000000000000e+00 1.527173403875937462e-06 9.648465003252018125e-05 1.481627597367876810e-02 2.026952273601670176e-06 8.968106046713508750e-02 9.551463718907035576e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.687891155624632062e-03 3.801003419860890520e-02 2.398905270853496141e+00 5.281834994623212154e+00 9.345065162499358591e-01 4.180564409894589772e+00 0.000000000000000000e+00 5.653460276242170401e-01 7.075353958968664452e-06 4.169229488975961990e-08 3.910419446191354708e-13 4.131182122639353443e-02 1.401588790640067694e+00 0.000000000000000000e+00 1.250538856531198673e-01 1.699232142248896375e-04 5.175583192550503586e-01 1.285244566436453971e-05 3.177474750042334094e-14 6.205018039135391187e-04 0.000000000000000000e+00 2.576412789819372273e-01 7.545480852298656893e-02 1.666662218075130930e+00 8.333326432492864644e-01 9.849601964526555342e-02 2.083423759824114097e+00 0.000000000000000000e+00 1.720299255019802164e-06 1.397898493110456180e-04 4.337492802367228623e-04 4.512443903034131936e-06 7.031508667079931774e-02 2.949130828994317295e-13 0.000000000000000000e+00
0.000000000000000000e+00 7.116176891557105802e-04 4.772293350002356632e-02 2.778905789171091101e-01 5.731589457236736074e+00 2.229360179955481414e+00 2.835224624774269842e+00 0.000000000000000000e+00 1.486902171974904485e+00 4.387117973343240380e-06 1.733258201600791506e-07 5.120861676483760686e-13 8.869759444983225938e-02 1.742367085591699782e-01 0.000000000000000000e+00 2.703350967679704273e-02 2.510153875364605448e-04 4.771780688115616620e-01 2.127570921991845895e-05 4.986808043459785989e-14 1.086287624437650041e-03 0.000000000000000000e+00 1.673257871499590210e-01 5.367354348723289981e-01 5.583872923588590886e-01 1.723154677497138465e-01 5.416618904205226098e-02 1.138194738920627724e+00 0.000000000000000000e+00 2.813580604048932133e-07 5.794734255085684516e-03 3.588532810573997534e-04 1.715131434722329913e-05 5.923253602396159195e-02 2.594631468874567182e-13 0.000000000000000000e+00
0.000000000000000000e+00 3.287011210625603603e-03 6.365783807839734201e-04 3.327177498481044271e-01 9.320418355950879086e-01 6.903947044256445231e+00 4.416537284941195907e+00 0.000000000000000000e+00 8.075282603889903932e-01 3.333033435445213594e-06 3.308247244651013750e-07 4.324308231659285643e-13 5.712493360799782843e-02 2.078208471502247801e-01 0.000000000000000000e+00 1.012076755351372370e-02 3.520946919594223311e-03 4.278755555830254242e-01 8.273169592443586733e-05 7.659697788876830065e-14 3.156442105774967966e-03 0.000000000000000000e+00 6.929123544889022324e-02 7.747162560347251592e-01 4.206493153477406377e-01 3.256091695944487996e-01 1.074364730867100048e-02 9.800424505927247953e-02 0.000000000000000000e+00 1.905319489500742919e-07 1.361556148137259281e-02 4.363689385351461050e-04 1.759269248495168173e-05 3.649786778100233553e-02 4.249195445296326816e-13 0.000000000000000000e+00
0.000000000000000000e+00 3.904931287617794539e-04 8.292564455105114608e-05 8.033765335097640958e-02 1.902391339108682605e-02 5.581464783613368397e+00 4.577475272193836098e+00 0.000000000000000000e+00 2.293580901490830382e+00 1.835896319155508430e-06 6.209311124598162816e-08 7.876141249518839495e-13 1.530633987787868300e-01 3.445270022160608625e-01 0.000000000000000000e+00 8.599704111307506296e-03 5.079137966894799877e-02 9.005954146316872411e+00 1.040540499558390567e-04 6.603937125321111655e-15 2.861280126999443847e-03 0.000000000000000000e+00 6.696757035668607916e-01 5.560733677975765454e-01 8.461389510361554400e-01 9.092593513645306658e+00 4.207723616529703177e-03 4.561794911353184712e-01 0.000000000000000000e+00 2.029548654402800695e-07 1.229944904929041426e-02 3.989371639372201111e-06 1.585942283568429428e-05 1.146671340754322477e-01 2.165004630031068852e-13 0.000000000000000000e+00
0.000000000000000000e+00 2.381426880341763752e-03 4.805398439365283011e-05 3.881756903369681933e-01 1.518790323063921865e-02 5.019879265268446522e-01 6.944641135164205892e+00 0.000000000000000000e+00 1.614992560474539207e+00 9.856770417430008090e-06 1.211533086823863110e-08 6.081453627690031716e-13 8.990471392913219895e-02 4.582874274545467586e-01 0.000000000000000000e+00 5.124538589553329429e-03 1.246809986134611720e-01 4.185716766303885450e+00 3.075505589770960013e-03 3.553315662873451007e-15 1.391164394762988039e-02 0.000000000000000000e+00 7.902117866173523353e-02 3.906141514107039359e-01 1.455168934215186116e+00 2.590136740842298835e+00 4.596656638186724653e-02 1.838485134732656678e-01 0.000000000000000000e+00 2.400376390747582636e-07 9.897167023148094323e-02 2.840607364139389850e-06 1.227484917837158157e-05 2.620462301336980437e-01 4.016263412930363781e-14 0.000000000000000000e+00
0.000000000000000000e+00 7.506345967939721635e-03 2.643684675795967729e-05 2.486423324153878844e-01 1.424953398580637576e-02 4.849743883629157315e-01 4.536121448568697367e+00 0.000000000000000000e+00 3.621929047412389746e+00 1.190624801960318767e-05 1.005073661245971127e-08 1.455671759747844292e-13 7.407238701913774648e+00 8.771029021522037672e-01 0.000000000000000000e+00 9.352500653057524427e-03 1.193752211196648538e+00 3.090334240631296137e+00 1.862296274016052950e-03 1.623521400032947117e-15 4.386261753921158815e-03 0.000000000000000000e+00 3.489182878334874949e-01 1.645902096450804653e+00 3.588636502227648073e+00 2.941563856063850846e+00 1.043373997856161806e-01 1.187949893688119013e-01 0.000000000000000000e+00 1.350458140037316050e-06 1.581228390598992950e-01 4.275668324769095188e-06 2.713310942101350220e-05 5.033507396998581074e-01 7.099578540428096069e-14 0.000000000000000000e+00
0.000000000000000000e+00 1.255389925486181772e-02 1.851420196352067130e-05 8.599818403457505367e-01 2.081236781994635909e-02 6.477803058886967946e+00 8.457109906572366498e+00 0.000000000000000000e+00 1.512100426064062919e+00 7.864799111808821935e-06 1.187350577446902426e-09 1.722612305802325234e-13 9.215752000383062637e+00 3.289959712020900096e+00 0.000000000000000000e+00 5.583959274935763883e-02 2.806488628823301301e+00 2.059922276455216306e+00 2.486996636253905810e-02 3.127344212732521171e-16 1.589457085214696693e-03 0.000000000000000000e+00 2.168513925030730594e-01 1.206541321701694036e+00 1.716706409667592137e+00 7.802749229751519522e+00 5.443516996730758395e-01 1.682138226879690557e-01 0.000000000000000000e+00 1.042043136938358266e-06 1.621389433231698929e+00 3.888986244310197043e-06 1.297223890395842252e-03 4.463596885840220158e-02 1.652376181614160348e-13 0.000000000000000000e+00
0.000000000000000000e+00 8.231288075585829755e-02 2.466923493312851061e-05 2.692977608632719289e+00 5.497753810841479218e-03 2.895466406921373803e+00 8.127469316632808471e+00 0.000000000000000000e+00 1.512513708049019634e+00 2.059751895982869934e-05 6.113322490785277159e-10 8.085136998539731076e-14 9.735138655083202863e+00 3.923232539052414314e+00 0.000000000000000000e+00 8.069432455257842252e-01 2.310941119765995921e+00 4.587708245187348766e+00 2.609033636673934176e-01 1.404495696220219742e-15 1.851168630426693962e-03 0.000000000000000000e+00 2.901405355902997307e-01 1.479183564905873105e+00 1.475952706521401314e+00 2.561610690419461100e+00 7.091761589029242918e-01 2.420694579496251997e-02 0.000000000000000000e+00 3.465765043289630908e-06 2.114102100280983443e+00 1.160040450405677849e-05 1.270636893359352758e-03 1.935074707696446752e-02 6.216710452204451206e-14 0.000000000000000000e+00
0.000000000000000000e+00 1.763999184607407400e-01 1.822653012742369395e-05 9.070085004484748081e-01 6.697995525735201024e-03 6.956949752017860256e-01 9.331169817177785930e+00 0.000000000000000000e+00 1.249263084633209120e+00 9.837306389227746002e-07 1.068076507480993354e-09 3.326963262187578222e-12 9.725092490152496438e+00 3.891970896452124240e+00 0.000000000000000000e+00 3.871522023492624531e-01 2.408956672019813894e+00 3.150161351812614363e+00 3.310790388649034743e-01 3.794283661356318905e-17 6.887420565321234920e-04 0.000000000000000000e+00 3.560422778958642898e-01 7.966367759856760600e-01 7.957247932513883404e-01 6.557723475506437028e-02 3.056836108843196120e-01 3.347645483031506247e-02 0.000000000000000000e+00 3.554925453779882663e-06 3.834314401191999400e-01 4.911592954445833434e-06 1.227046946433161308e-03 3.393304438599739192e-03 7.772579599288359119e-14 0.000000000000000000e+00
0.000000000000000000e+00 8.172901251414869950e-02 1.318565208980798809e-05 1.076163906935690751e+00 2.744408759437847074e-03 2.268953939384967811e-01 7.828730343578914841e+00 0.000000000000000000e+00 6.023717508459500714e-01 4.765568832010095966e-07 5.820603773160600855e-10 1.640499933161838041e-12 9.276290035336518969e+00 3.050217858500131385e+00 0.000000000000000000e+00 5.696943681871026177e-01 5.896486841546320079e+00 4.720098724612765473e+00 9.280017699348684923e-01 7.161546856059575259e-18 1.322079641256175748e-04 0.000000000000000000e+00 7.850179105189737383e-01 1.208539108761811809e+00 2.267093969607421322e-01 6.395327715829352000e-02 1.019078183819139283e-01 9.666669584698335538e-02 0.000000000000000000e+00 1.528849401176549431e-04 5.224089599512096171e-01 3.969944283809653923e-06 2.461604685404870929e-03 1.379117715025024882e-03 3.860938246769943370e-14 0.000000000000000000e+00
0.000000000000000000e+00 2.833158865131476523e-01 2.235261159866088788e-03 2.580590223105531322e+00 1.508093562478545792e-03 5.557185727940872066e-02 5.263264592667225905e+00 0.000000000000000000e+00 1.384476373412520056e+00 5.630275949075692146e-07 2.598237419933210541e-09 1.244473141939061164e-12 8.780333598121943695e+00 2.827614271907101351e+00 0.000000000000000000e+00 7.140068284701952539e-01 8.726490802342116382e+00 8.765984056633493449e-01 9.430429527709799364e-01 8.261077848743085738e-18 1.782988168078578615e-04 0.000000000000000000e+00 2.350689495394751860e-01 3.018960243233467011e+00 6.176696439061795108e-01 4.787574505530663854e-02 6.885406785182458800e-02 2.070232079164860753e-02 0.000000000000000000e+00 1.065096694473160154e-03 1.031449354570016963e+00 7.796666554107622147e-06 6.292866503874462378e-03 3.107512799963657157e-03 4.185429129922975380e-13 0.000000000000000000e+00
