word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	
7.914589387878602444e+00 8.107740418452131337e+00 9.140758571202242777e+00 9.484046466184372193e+00 6.591252551492751799e+00 6.891644197164225716e+00 9.201336050092800534e+00 6.576907263561582617e+00 9.121585841996296296e+00 8.097965982448558364e+00
7.508318662997674586e+00 8.773866583948024100e+00 9.570316068915255769e+00 9.427270392093543450e+00 9.647108440824901265e+00 5.745038236301131640e+00 8.608164098982413748e+00 8.628163540349760297e+00 7.787778259348325349e+00 9.960326050414511911e+00
8.955772696852239534e+00 5.979889733754650827e+00 9.745970726542847018e+00 8.898944121691974019e+00 8.067843854584511476e+00 5.094076102343647605e+00 9.957881435381757740e+00 8.568584733260742325e+00 8.267026561327782019e+00 8.914156755056470871e+00
9.210636325775682920e+00 8.839209647344532073e+00 8.203526823879037977e+00 9.502423870951224316e+00 9.373727935770176600e+00 7.958931606029929995e+00 7.162901225316176124e+00 9.682213927799434572e+00 7.900974288685259417e+00 8.809457757229282038e+00
6.676061034086183454e+00 5.171995547932592530e+00 8.725474076630778342e+00 9.378018198107875847e+00 6.402481911716944474e+00 5.724126544764700952e+00 7.944674753099008058e+00 9.390461928657876101e+00 7.915167568764276851e+00 9.087941486499817145e+00
9.767733187835721864e+00 7.014355437728297282e+00 9.898257400360582992e+00 9.355097880891619866e+00 6.578889389069717097e+00 6.146406747961297157e+00 7.039050020904998206e+00 8.245233294374397559e+00 9.315868401205712246e+00 8.365014535026661591e+00
9.204566914424860968e+00 8.376070840184077326e+00 8.517483292528178040e+00 6.423181055010089402e+00 7.312116308961478239e+00 7.542879676043217962e+00 9.769256346206866226e+00 8.065384680563800757e+00 8.406342392557336396e+00 8.445911877061865525e+00
5.988382616769646560e+00 8.872556984580405981e+00 8.489777492254779290e+00 7.064496273943455584e+00 6.644788179624661950e+00 7.545799348646954563e+00 7.349301418837349331e+00 7.832802603997004454e+00 9.712998356447457127e+00 9.632242614625388555e+00
6.181519959777036277e+00 9.781932327254054371e+00 7.786320070862953635e+00 6.743430889280504381e+00 9.118992175754673468e+00 7.607342975172907806e+00 8.755064389952684323e+00 7.595228989710192558e+00 7.749449903714722865e+00 7.843046598241240730e+00
7.586207352311402197e+00 7.207904275974992281e+00 9.693384825353183132e+00 7.015845059159100394e+00 7.735644311521078009e+00 8.304123003127163116e+00 8.996237445062655880e+00 7.292876121525709188e+00 7.883856930329745438e+00 9.001056839056134962e+00
6.931455651456328582e+00 9.950749834988664944e+00 7.948366401523951019e+00 7.473955329188811447e+00 7.693525700547183099e+00 7.349449342835523424e+00 9.013384717975434057e+00 8.583854192960897578e+00 8.582393398325130818e+00 7.649538537068686139e+00
8.265855407792257026e+00 8.765845744922136973e+00 9.719448651311704879e+00 8.797736290163651773e+00 7.006849504640717541e+00 5.643927694749963919e+00 9.064969390157754603e+00 9.785832791188386892e+00 9.399907699123009053e+00 7.514687462410961416e+00
9.481077842043028170e+00 8.384671921024713370e+00 8.453806404078470393e+00 8.888862589063812436e+00 9.591938631237393764e+00 7.669506096670480666e+00 9.210763582323707510e+00 8.035215134687792471e+00 9.845819499308767320e+00 7.082045169930449191e+00
8.272321833543916370e+00 8.873349868264247320e+00 9.288114352928156237e+00 8.894029688994889327e+00 7.409800814793800150e+00 7.389134012969188703e+00 9.217742205396127986e+00 9.374614803797815199e+00 8.509317447061995665e+00 8.545686310075520709e+00
9.282544733547904769e+00 8.243747947325902103e+00 8.919871193545283461e+00 6.784199211774486038e+00 7.830393406137821977e+00 9.209560914789594932e+00 9.868845615264492110e+00 6.456517753693090889e+00 9.982937542707126966e+00 9.510203294940009044e+00
8.547977814824776033e+00 8.585668690918316415e+00 7.500528317160065406e+00 8.633798919768432611e+00 7.617481428011203093e+00 8.995560992292903180e+00 9.896823625247154865e+00 6.604937450997669046e+00 9.307082048900820581e+00 9.745590101452965115e+00
7.387776892394898098e+00 7.916268687707817442e+00 9.487037440646252762e+00 7.389584963726215427e+00 9.340304196915832691e+00 8.911701124314403089e+00 9.111274736399018082e+00 8.338457439350271727e+00 8.876219636017573578e+00 9.410237243429648402e+00
9.007390994920825733e+00 8.649291918775780630e+00 9.983081301189889345e+00 8.306675743983060300e+00 8.984560187295230094e+00 8.061363381402903983e+00 9.824805906932562394e+00 5.888389291703681749e+00 8.590076069134369163e+00 9.945641258102577709e+00
9.513451803510349691e+00 9.799387999672507732e+00 6.737704976455251682e+00 8.357090507236838661e+00 8.322585565071634051e+00 7.602005646171924980e+00 9.864417581687982661e+00 7.261616517599106757e+00 8.874299951772007589e+00 6.569136622039216000e+00
9.402572625872393175e+00 9.850884156534799985e+00 6.539416387065639213e+00 6.111426588178881403e+00 7.937301520567434210e+00 7.109199417162791690e+00 9.971488046662974725e+00 7.327197289575607009e+00 9.455694186308706506e+00 6.213316916891289843e+00
6.427221454693079927e+00 7.655143105095829625e+00 9.948550103762642038e+00 7.983475362019992971e+00 5.099725884050968716e+00 8.232729614881709068e+00 9.746511902984382303e+00 7.121481005312673140e+00 9.995857715318502201e+00 6.239942327301666758e+00
6.077908760621159701e+00 9.894554626443630596e+00 8.878585009287887075e+00 9.563829670065583599e+00 9.675069211203270569e+00 9.033371175805765319e+00 8.827615791529094480e+00 8.930661117347929334e+00 7.876044875172331317e+00 7.196109386395386665e+00
5.790377314713667900e+00 7.062576486342783788e+00 9.004700601409512117e+00 7.515377310723057036e+00 8.337605955159833826e+00 8.244221253130234572e+00 7.415272752298086800e+00 7.491218622588588616e+00 7.574843560557889433e+00 5.617516239210537776e+00
6.449744515407290102e+00 7.025202050224423900e+00 9.293293220378226138e+00 9.862375461324338843e+00 8.000236838410343054e+00 7.585778447513605194e+00 5.816315795812696088e+00 6.855461603853393981e+00 9.348333154446713422e+00 6.256449081264459977e+00
8.743259518148546405e+00 9.779874166482599662e+00 9.447573821444677833e+00 8.501588262813191577e+00 7.585174410933471556e+00 8.726293714455287898e+00 6.643198561597141172e+00 9.980362475690938595e+00 7.189133929690896707e+00 6.586921821603057836e+00
5.374618898617026019e+00 9.819297989411856165e+00 9.279466447226432990e+00 8.916486400381881339e+00 8.386892350936758334e+00 5.360675023337028833e+00 8.046230248805985141e+00 7.380950860334634989e+00 8.717185028297471661e+00 8.996971990676270181e+00
5.736265359587888746e+00 9.679920719626750270e+00 6.701997463463149174e+00 6.456352903486923367e+00 8.148070798188864927e+00 7.032125904346509415e+00 8.112256699606845700e+00 6.630927129927356667e+00 8.350959605798502494e+00 8.878623963922560591e+00
7.302575958518750632e+00 7.556241749040943034e+00 8.393500878131014531e+00 5.662755589120544997e+00 8.142350723485497710e+00 7.835387804005848444e+00 7.600147157713569079e+00 9.594044292312984723e+00 7.846170100552400939e+00 9.722163457027308553e+00
5.057859880975700051e+00 8.277464276895491579e+00 7.746154332610455384e+00 8.598393465701809291e+00 7.404204347288309229e+00 7.636102060109980272e+00 7.538072297853989134e+00 5.528813435841188451e+00 7.049689442243721516e+00 9.342365223420316056e+00
8.672105714450733416e+00 6.194551262928204238e+00 6.366551521390594104e+00 6.211300216628313109e+00 6.775002620256723951e+00 9.081794495272493606e+00 6.198700164008653424e+00 5.095384060567611506e+00 9.474703743169127890e+00 6.935919232539347945e+00
8.291679693926353067e+00 7.732930959323705444e+00 8.073254913275462741e+00 6.108726553535323234e+00 6.859795150525483720e+00 8.781443668855775542e+00 7.794632737868481875e+00 8.660564607068094389e+00 9.873785350348958545e+00 8.812207802006879476e+00
8.345934162725658467e+00 7.568848031179341795e+00 9.507369006913256371e+00 9.178908388055543099e+00 7.538960195805288755e+00 7.879128633781792956e+00 8.250877770911770881e+00 8.093668094698521998e+00 9.871447259588340017e+00 9.867879538416564955e+00
7.714399977606698044e+00 7.080947133317317288e+00 9.984891116560611124e+00 9.017856768325328787e+00 5.798044615653042300e+00 6.410487624732986944e+00 9.893508338750525155e+00 7.453338895233543759e+00 8.823867325934237726e+00 9.499599486505797330e+00
8.721156367191703396e+00 7.954625249448573854e+00 8.768077502978364635e+00 9.215810408030481682e+00 9.915624225880666387e+00 7.189942082027421577e+00 8.894546081964481488e+00 6.980735089093316859e+00 8.205824621108755323e+00 8.242965881662771110e+00
6.636174297966083380e+00 8.501336673662242660e+00 8.845861614284002528e+00 7.947546228275878200e+00 8.773782384270701229e+00 8.192399896851146224e+00 7.810409765393451664e+00 5.660521714392478643e+00 6.924389056846451673e+00 9.915455383939288936e+00
8.113716799305482397e+00 9.037123761938964606e+00 7.031691629978345404e+00 8.900300512751547544e+00 4.638172446927958603e+00 7.276386957665375022e+00 8.628560311252199355e+00 5.003243488532950423e+00 8.845808959978443298e+00 9.983898426989712860e+00
9.271324885992726195e+00 7.362214414547587182e+00 5.517860681003593726e+00 6.419197633457410568e+00 7.357495451729106684e+00 7.531340935216237931e+00 7.337432899585853541e+00 9.455877277955051952e+00 7.582228317825681074e+00 7.813232899176211887e+00
8.932965309736474069e+00 6.762527358320959081e+00 7.576417124264986924e+00 7.274624884347279163e+00 8.571170921815360444e+00 7.368392719697123283e+00 8.985830858402284349e+00 8.403796256506032236e+00 7.033928568753859523e+00 8.094549321598311309e+00
6.941163644061582261e+00 6.129640534940012486e+00 6.882587375508419925e+00 7.135106841296340541e+00 8.986259678105945170e+00 5.000019327455584417e+00 8.081583793625471301e+00 9.177221070116470258e+00 7.795693055910851044e+00 8.186470806628802777e+00
7.127483362171989967e+00 8.454421917180919621e+00 9.290921325563697764e+00 7.664332890074967430e+00 7.494467015236985219e+00 7.494455393428749446e+00 9.179853981278416342e+00 8.230370364028104291e+00 5.879199948073593696e+00 7.530323825889920997e+00
7.906397105365237543e+00 7.069064332156532515e+00 8.218152806795965049e+00 8.206478465053260507e+00 7.128416292927801656e+00 9.736697815029552672e+00 9.015485612813666449e+00 5.724458971788271455e+00 9.207873277620436170e+00 6.273655121120494726e+00
8.329330962840643338e+00 6.927830277427061034e+00 8.225804478122244134e+00 7.199253677928701300e+00 7.894644237441978518e+00 8.395021562378490287e+00 9.017597047859677417e+00 6.181475995256889178e+00 7.967038943806171503e+00 8.120727061434703131e+00
8.444909871399588042e+00 7.058091954702520709e+00 8.173442490853576103e+00 5.596993969201249364e+00 9.333387751536172061e+00 7.805164882985397234e+00 8.858633879655455345e+00 9.043442067741152002e+00 9.451625512679029839e+00 7.961297614910680664e+00
8.102971413024659952e+00 6.900499578419687197e+00 8.771900428909805925e+00 6.361256333895749293e+00 8.103424050477881835e+00 7.783743965258749675e+00 8.762192175789905946e+00 8.648784371960800854e+00 9.122423119592829366e+00 8.004108775147042110e+00
7.190074472709527598e+00 6.834070061013580499e+00 8.221430504695391051e+00 7.093030810044326451e+00 8.347798818915666885e+00 6.094683075244710757e+00 9.696074308313530565e+00 8.033822086532742546e+00 9.273255088655327327e+00 9.845106759508441385e+00
5.887575120060364320e+00 7.105688077271665293e+00 5.359428683793400872e+00 8.848556188773155640e+00 7.557078757554814175e+00 5.682837531185573887e+00 9.751585016539028317e+00 5.077805522771141611e+00 8.196289490911238929e+00 9.025611240757898557e+00
6.255115725098950641e+00 6.257022635046008752e+00 6.817958749142378316e+00 8.521258725763946273e+00 7.889561972687152647e+00 4.857024947999153852e+00 9.871703669291054695e+00 5.283959126325322053e+00 7.327751558251941688e+00 9.602005681386435398e+00
8.331578376046602230e+00 6.307696439529711263e+00 7.804742412543909325e+00 6.957127555363276983e+00 6.530730393785853849e+00 6.262635743267786381e+00 9.860487314299927419e+00 3.880020728098900307e+00 7.346663848206166136e+00 8.886796925087988797e+00
7.640288853576026717e+00 6.386372305435217278e+00 6.202140360068584712e+00 8.485372407170464371e+00 9.340469750179739350e+00 8.816189282418349649e+00 9.865860354086583683e+00 4.912844702394411733e+00 7.824240540402524147e+00 7.955151348205696138e+00
9.191842901826252188e+00 9.895090175796134702e+00 8.473704606066236877e+00 9.901355107750699602e+00 9.047780361209404987e+00 8.627312701194124855e+00 9.722960118666897245e+00 9.635234449390708278e+00 8.122403088787642389e+00 7.502554949031353004e+00
9.186866624388958513e+00 8.583980298150253319e+00 9.965684648583742700e+00 4.545687238601975544e+00 9.421002102304075976e+00 8.369160766670454166e+00 9.570553207923252259e+00 6.632719477105141870e+00 9.208036388908009684e+00 9.508724836690344517e+00
9.150929742987079507e+00 6.381392286074861531e+00 9.325916467271019528e+00 7.278068410755385464e+00 8.410270565164253753e+00 6.642744753615185793e+00 9.366797694370628591e+00 8.897038917224161736e+00 6.613132955215152542e+00 7.394310292549103991e+00
9.329009243771279714e+00 6.926994574439327756e+00 9.452553812607101591e+00 5.578829392331837944e+00 7.627259744152484089e+00 4.257983486461480283e+00 9.309138240823205734e+00 8.528391199271746714e+00 7.682385202964975512e+00 7.505332251543542554e+00
8.980061259275155194e+00 7.738374343087446761e+00 7.882773516939732161e+00 7.256869865857834334e+00 9.668987343335992080e+00 4.653720831375976807e+00 9.622223461411957501e+00 8.442066700229155174e+00 7.914874589732919574e+00 7.699448713930900468e+00
9.407458484522937425e+00 6.075362619193908742e+00 7.754833746199160771e+00 7.647554562443168003e+00 7.461194364057137207e+00 9.865053218704915139e+00 8.265347901315534429e+00 7.899299150337102837e+00 6.958363701000202184e+00 8.006444779285434521e+00
8.840578242011472909e+00 8.668409930442281919e+00 8.957703982301287837e+00 9.324816752493727989e+00 9.632749632379766780e+00 9.551872381888145469e+00 8.445387957335141138e+00 9.111911064865818588e+00 6.492192483137691816e+00 9.633059773866994746e+00
7.648024844574361047e+00 8.887057099707813990e+00 8.336237593596004913e+00 9.972519651094273740e+00 9.086524148055403316e+00 8.474193678085777393e+00 8.188923138358939369e+00 9.332741447687437741e+00 5.948300650996738881e+00 8.159404679945296834e+00
8.392533462858288829e+00 9.047148728449263544e+00 8.276781279015976267e+00 5.007710736623969261e+00 9.479163528739761091e+00 6.180586793259920775e+00 5.249354888824343313e+00 8.947285179815310130e+00 9.800591977938161392e+00 9.764401630322392833e+00
8.226085283991160679e+00 8.639877557541174369e+00 8.178706827619137698e+00 9.398577502817202500e+00 8.917709917603929171e+00 6.696394297750030589e+00 6.218607909707441372e+00 7.221191468295780957e+00 5.788641262487013606e+00 8.768108266543215734e+00
8.383932528900830405e+00 9.593029404815913708e+00 7.854900036032739230e+00 7.521906008624887008e+00 5.628563813796437110e+00 7.187425878643071364e+00 9.819191742853659477e+00 7.535022733817728025e+00 8.672285751826295908e+00 7.570930492326334971e+00
9.574416419777273646e+00 8.163023763302788893e+00 8.903077481395991200e+00 6.134112226388464428e+00 7.654936971580632132e+00 6.359640385376524208e+00 9.687696508608212298e+00 9.919576150524724412e+00 8.818725640795065601e+00 7.169994386702341238e+00
7.513332488732230807e+00 6.569166387307822319e+00 8.286961910728599889e+00 8.891420689318419335e+00 7.105662290934613878e+00 4.877221142775900908e+00 6.448413479217691702e+00 9.682041083221559319e+00 8.577385106298056172e+00 5.848607477549496281e+00
5.459929724032627441e+00 9.223662296388175363e+00 8.582834371436652177e+00 7.972100125232815415e+00 8.037418955373995644e+00 5.335159391081010227e+00 9.749913071512825269e+00 5.278092829797689234e+00 8.768334515383362060e+00 9.439281911291304894e+00
7.149400410662446248e+00 6.387216306092794227e+00 9.262617048466461611e+00 9.831513980703766364e+00 9.461048473410389903e+00 9.815899399418741567e+00 9.995488161631202573e+00 7.367518805155800266e+00 7.972450882441430409e+00 8.498393538162568817e+00
7.652878026107278409e+00 9.115173525307465496e+00 9.572165316846955818e+00 8.545591997429832887e+00 7.868767610306857563e+00 7.298324356620867093e+00 8.907754678526076830e+00 6.903464451180541417e+00 6.939959881664245600e+00 7.560359926110971074e+00
