time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
1.081008004518845524e+02 1.092631304775255074e+02 8.671822965075106993e+01 1.153352903067563631e+02 1.103811541373237617e+02 8.871682516032694821e+01 1.027817505008676733e+02 1.053553135070913811e+02 1.026533970344904958e+02 1.057069492611435635e+02
1.408444640172922107e+02 7.986574244637536424e+01 9.923125774317063019e+01 1.120316577377441689e+02 8.657683992994300581e+01 1.019102807560477970e+02 9.880351892591023955e+01 1.074660402886096193e+02 1.049333559835315839e+02 8.599763553736988797e+01
1.014233507114468722e+02 1.186015930195502222e+02 8.903030110456259649e+01 7.956424987456404097e+01 9.946585144310357407e+01 1.007490528337456794e+02 9.751401896809075254e+01 1.059968477545301653e+02 9.379423690881820619e+01 8.322916967464537663e+01
8.775003151157039838e+01 8.447452311295951688e+01 9.627656510214903562e+01 1.144525726562275310e+02 8.736708593775972531e+01 1.030223148721826192e+02 1.009822268189537482e+02 1.139838669221742578e+02 1.036857636980315647e+02 8.773146354347889542e+01
1.045022520521734180e+02 8.575677618435706506e+01 9.511616554686381164e+01 1.007688583208618525e+02 1.089566674484526771e+02 9.353427523662062981e+01 1.044896049140619425e+02 1.149734413169206846e+02 8.841112187955985746e+01 1.146167148632966217e+02
9.815433020895117977e+01 8.814183406344619698e+01 1.105244057564214728e+02 9.574176803286991344e+01 1.144126036100861370e+02 9.103031017514393852e+01 1.058020616865908039e+02 1.089137166738203462e+02 8.941917332374207206e+01 1.198070730535835935e+02
1.137963112999383952e+02 1.147819011369971065e+02 1.070998360839893735e+02 1.117420039862169148e+02 1.121634203155595344e+02 1.069386018992841514e+02 9.640417660410288647e+01 9.424274773852297926e+01 1.034883263414587589e+02 8.768884805604724875e+01
9.648636087689654062e+01 9.047922654177187951e+01 1.109292170478222488e+02 1.126513867556348316e+02 9.535124517045272796e+01 1.118509718795125423e+02 9.858391625143590886e+01 9.484410006275275862e+01 9.255947763011502616e+01 8.487802078970487685e+01
8.575401768989128470e+01 9.742894518948955351e+01 1.029116628100477584e+02 1.056601078287942101e+02 1.002709372924107214e+02 9.115176712673027737e+01 9.765786287965723034e+01 8.599460690076303138e+01 9.832164921462154439e+01 9.598960679601422896e+01
9.363361725402576496e+01 1.089144053455008816e+02 9.111853593502189597e+01 9.544234208761244531e+01 1.117567156504411798e+02 9.576491800638794416e+01 9.245826829340708741e+01 9.624767470078077736e+01 9.760689009321077947e+01 1.028756291754926053e+02
1.078839536202046077e+02 9.883071583383490122e+01 9.228432233097211679e+01 8.651676159270235189e+01 1.111403537416574352e+02 1.036385597701340657e+02 1.024906736683538924e+02 1.095347792526640660e+02 9.781643956384750993e+01 9.454123996907875949e+01
1.162210003594830283e+02 9.223270880682093775e+01 1.076622137517105244e+02 8.622634918770221191e+01 1.268209499410579610e+02 1.029659600491893912e+02 9.489927143045608204e+01 1.277774034440716378e+02 1.023531678969693388e+02 1.038209902990280398e+02
9.883510463026098591e+01 9.871167318320136985e+01 1.040314961601108905e+02 8.753047233153336038e+01 1.088261192125378045e+02 1.037047336026768392e+02 8.882470550546111099e+01 1.200982650983506517e+02 1.031433319378779743e+02 9.761721173879251978e+01
9.968065638376138793e+01 1.021143429447322433e+02 8.943155530333767445e+01 9.011306590931818050e+01 1.025341656870769214e+02 9.499558700254164023e+01 8.057347520111368055e+01 1.063434411071719978e+02 1.005214785210855837e+02 1.019803626427423211e+02
9.431605769903104886e+01 1.031163936753967647e+02 9.813054769813837197e+01 9.951194963297469087e+01 9.982757646169514487e+01 9.724874052151432124e+01 1.181998531537122972e+02 1.031700719231079972e+02 9.479271511524819971e+01 1.120128082188331859e+02
9.630055103358805013e+01 1.038448323732920642e+02 9.385341503319615697e+01 1.085274664879212878e+02 1.026967548970888515e+02 9.965473115633839996e+01 8.835102807456539153e+01 9.128267331325362477e+01 9.836683623478187144e+01 8.827579202420311333e+01
8.726390452714107937e+01 9.613353040711675135e+01 1.028136206653988722e+02 1.094771819839733666e+02 9.443480510377985127e+01 1.005261591632365423e+02 8.836679029754876069e+01 9.073796525388550549e+01 9.790332268372995372e+01 1.006769684790072859e+02
7.649462423670614442e+01 9.035745276271850912e+01 1.060560710860066820e+02 8.448371499919711880e+01 9.483508091730367084e+01 1.004621331030053426e+02 9.455502346672042790e+01 8.892436896903029719e+01 1.000008345759409849e+02 9.410685970630873953e+01
9.419833864969530168e+01 7.508683871374037722e+01 8.524160440274388861e+01 8.422045205214075736e+01 1.103430759202630185e+02 8.901319921136872892e+01 9.098417634824605216e+01 1.001935891774168255e+02 8.019462198866160918e+01 8.917673085731205163e+01
1.054404910133254987e+02 8.552860429924344032e+01 1.017306800548504384e+02 9.506462357746730163e+01 9.826265013541325288e+01 8.874678751178473135e+01 9.772879473319403587e+01 1.168115050617209505e+02 8.905255109808065583e+01 9.857316140891920497e+01
9.608091207834510783e+01 8.478887617274322963e+01 9.639465702358350541e+01 1.027615230238520496e+02 9.009799833892486731e+01 8.961834165279799436e+01 9.609894928538113845e+01 1.170943960043774581e+02 1.025584395613627748e+02 1.060541971722520316e+02
8.610728044079328924e+01 8.993943404337734648e+01 7.690957806362590077e+01 9.908543591204544043e+01 9.071658068316143897e+01 1.082435360854155988e+02 9.476659614360100647e+01 8.708018675250127671e+01 1.032438562386648613e+02 1.049627185542354368e+02
8.663511769227838499e+01 9.349842425481429586e+01 9.381540149328031930e+01 1.198905866987881268e+02 9.019819861311779619e+01 1.209266802281666884e+02 1.020338978892690136e+02 9.878707936694237901e+01 8.623946636963293599e+01 1.062098893946795499e+02
1.184331812146731693e+02 1.084770330969145817e+02 1.099843937878483473e+02 9.281114071257266573e+01 9.703346337829174217e+01 9.195039669262342841e+01 1.072783106746292390e+02 1.002280335950924552e+02 8.845851109382707023e+01 1.119837237359077591e+02
1.070731825932063970e+02 1.053107374571826682e+02 8.674270015197292594e+01 8.527109556037954974e+01 9.528356805784997619e+01 9.203448691695578532e+01 7.992110918009012721e+01 1.194207036755063740e+02 1.076695399084496358e+02 1.078419638246902394e+02
8.234687960771697135e+01 1.072867945321081322e+02 1.064192322270957334e+02 9.462960857050858010e+01 1.004753895699614930e+02 9.758139929772056576e+01 8.105860956420410446e+01 9.868638274622458084e+01 9.827011868045947551e+01 9.805948484773490748e+01
8.390932837853864612e+01 9.036289045984091217e+01 9.494097792527762181e+01 9.160663003367228896e+01 9.213793502434621985e+01 1.062713694049514146e+02 1.099009473907992742e+02 9.613548606191294255e+01 1.073615403321376931e+02 8.641476141888816187e+01
8.418658020560997102e+01 1.016851745076486822e+02 9.410073781080477318e+01 1.246324940503805010e+02 1.108032686138381138e+02 1.114318644725623955e+02 1.120017759398561736e+02 8.786711091194456458e+01 1.063448777973808745e+02 1.128611561217952044e+02
8.596958456609448262e+01 9.300538439653331579e+01 8.697221073621682308e+01 1.236542999813951837e+02 1.041238957426887595e+02 9.913190954759578233e+01 1.115161938900119907e+02 8.617325697843898524e+01 1.046439375358225874e+02 9.362226301867522693e+01
8.685877501830022140e+01 9.641581106870896178e+01 1.044357856924642078e+02 9.078192330535732424e+01 9.592111268863905593e+01 1.027751561854805828e+02 9.528246796631796656e+01 1.068694076458774873e+02 1.019075820846292970e+02 1.078023564630248075e+02
1.129169864097299865e+02 9.495113311593436833e+01 8.804648101354720779e+01 9.219938610476231133e+01 9.476691039960425655e+01 9.775848125394526278e+01 9.490143274693950559e+01 1.005629055242640533e+02 8.954464932086470697e+01 1.057381004689213171e+02
1.008149096651726495e+02 9.586711769029173524e+01 1.076351259816849648e+02 1.155832514868652083e+02 8.807239865666703338e+01 1.002187168798649850e+02 1.024779125187676527e+02 1.103353955550859240e+02 9.816591669390096797e+01 1.129265199990431086e+02
1.059502630602101192e+02 7.845467603827636083e+01 1.083121108139032458e+02 8.723584268174386125e+01 9.506844613031434221e+01 1.086015378809507581e+02 1.021151985406294926e+02 1.109961387549787588e+02 9.893718477890791974e+01 9.866490670362263415e+01
1.059294957848564991e+02 8.290989560587522078e+01 1.057034853537671211e+02 1.092850257607596234e+02 1.041784480824463941e+02 8.965728739240708478e+01 1.025309528610297747e+02 8.498336581114776322e+01 1.001961594859362492e+02 9.616321902780229891e+01
9.489146102758643053e+01 1.155981055766307009e+02 1.013916065935665642e+02 8.557606200955979148e+01 9.185952546563521537e+01 9.752660173314825443e+01 9.213935018145213007e+01 1.005437321572219247e+02 1.202845009095255620e+02 9.220322539237588444e+01
9.707334364967428542e+01 1.041886815565627842e+02 9.939710766149229926e+01 8.956710538096287166e+01 8.160206081689574376e+01 9.975852229769935775e+01 9.649481687114567308e+01 8.637892949155811095e+01 1.015799475151846138e+02 8.524748781160168676e+01
9.385648444900199650e+01 1.063122062986180651e+02 1.057911536420684371e+02 1.100062252351731189e+02 8.010525780611787638e+01 8.686181308063865458e+01 1.014105317669749979e+02 9.262753917111714941e+01 1.105881873275487663e+02 8.288424671388082743e+01
1.074760597704712666e+02 1.056405612637948224e+02 1.040170363536096119e+02 8.333123395162000691e+01 1.043820878674663533e+02 8.318003806235410025e+01 1.325302835950567726e+02 8.441796065154626660e+01 1.057972760794379639e+02 1.145241833956676345e+02
1.112446799561652284e+02 1.159191883884072922e+02 1.054974397210108350e+02 8.126275635673140130e+01 9.937439948945551293e+01 1.020140730497952006e+02 1.092348010420298863e+02 8.402636021972840297e+01 1.088414532495436617e+02 1.213387813231404238e+02
1.024331644024782690e+02 1.039561962044146100e+02 1.166201736657459378e+02 1.140831888640375382e+02 9.349845163899652789e+01 9.259801758641386016e+01 1.095848380197497960e+02 9.035231638396446385e+01 1.031011521582988877e+02 6.895008305966925377e+01
1.032193135653931790e+02 9.696636092797855611e+01 1.234238296106450861e+02 1.076347383900614005e+02 1.062568346128091150e+02 9.600509549037147394e+01 8.723602660294309885e+01 9.783436389703331315e+01 9.999814890395431632e+01 7.062463820977167472e+01
1.064945764389455434e+02 8.107426328435559526e+01 1.172736110150567015e+02 1.024554117466330609e+02 1.021049958941136282e+02 9.530697497865880052e+01 9.277397060696831943e+01 1.101672742768364088e+02 1.032841636317866971e+02 1.007143455523647901e+02
9.021742364923571245e+01 1.256336682845907262e+02 1.006549735662008516e+02 8.864345733180886100e+01 9.516981551728608224e+01 1.079517242500933207e+02 8.733599205267361754e+01 8.270766419134081104e+01 8.868461594563393646e+01 1.000631433184112780e+02
8.481261595875676562e+01 7.763232577880791041e+01 1.053042166186671551e+02 1.071607923237417310e+02 1.038910199952531315e+02 8.528766355586046188e+01 8.358810902876224702e+01 7.500567326020609471e+01 1.003531480842887902e+02 9.313528295474210950e+01
1.071854296016067565e+02 7.510775524258311009e+01 1.153397737871828781e+02 8.994118119829006730e+01 9.790210747588571394e+01 8.770213481238299380e+01 1.131233375919925948e+02 1.215913011355829241e+02 9.742867082170526771e+01 1.197866251408561311e+02
8.879566502770907732e+01 1.104617717853226111e+02 8.317480175567744993e+01 1.096717560857076421e+02 9.274616484350327994e+01 9.004319238291604677e+01 1.008700360734572001e+02 1.125571926730019072e+02 1.117544880148030870e+02 1.084650823098560011e+02
1.022406338211424952e+02 9.302538150583161780e+01 1.103370700721454369e+02 1.109776562027370801e+02 1.038978627881216568e+02 8.912180057340943051e+01 1.074258119019381610e+02 1.116100618321111284e+02 8.738819772589909007e+01 1.041959031874961568e+02
9.992691424636895192e+01 9.710209849919220915e+01 9.449699112440713122e+01 8.994296067499699632e+01 9.840425016628488208e+01 9.989557641873153671e+01 1.123711323858583739e+02 9.760285181628005091e+01 1.127719366406317647e+02 1.224433974829542819e+02
9.979509468574877928e+01 9.175142658172877930e+01 9.402330827796748736e+01 8.896289609866104797e+01 9.796702775808752506e+01 9.537457586179242242e+01 1.112676633920737430e+02 8.861281420503473782e+01 1.002439907497982290e+02 8.360664608378624507e+01
9.227992974450641839e+01 9.923556176607391421e+01 9.323058446522804843e+01 1.006531264474273542e+02 8.956225183161649284e+01 9.489256674005208936e+01 1.189835566604311197e+02 9.350662715895711585e+01 1.000457047158620725e+02 8.040471957951598370e+01
8.638767183924520054e+01 1.018713654508620721e+02 1.088058439951144862e+02 1.101954851944563956e+02 1.060543536366010073e+02 9.188855704093890608e+01 1.061279918267260882e+02 1.043330533083961313e+02 9.703217830761192886e+01 8.731118502419616334e+01
8.706830328603751923e+01 1.056228332473483391e+02 1.099575452788612608e+02 8.458118688540443486e+01 8.947461681043517956e+01 1.031717976812301174e+02 1.147499404103411109e+02 1.102958521218734376e+02 9.995126185564518551e+01 1.061255357232046919e+02
1.130493624755806081e+02 9.319633718064996231e+01 7.483700449996844384e+01 8.444577700811356635e+01 1.102008118205312996e+02 8.986859456980029393e+01 9.821507714962362456e+01 1.121835771355256099e+02 9.458149154561382943e+01 9.209128828963341107e+01
1.036112755437155215e+02 9.643233699440551732e+01 7.652755219231036676e+01 8.752651391784061730e+01 1.116580110693328152e+02 1.086588726322865455e+02 9.505656028204028019e+01 9.986686609282078564e+01 1.259260207576662935e+02 9.805749747253840098e+01
1.095579436186974647e+02 9.951122136250322114e+01 7.911450106924439751e+01 8.729206770815821415e+01 1.136834010097949488e+02 1.064099311477964278e+02 1.093028579278640251e+02 1.038530683223014961e+02 1.180504725148492895e+02 8.612282870904554954e+01
1.202026134976089509e+02 9.809422125772866252e+01 8.035838073264065429e+01 9.129559578477650916e+01 1.166321528822073930e+02 9.486063979437662397e+01 1.036616268554343492e+02 1.045227655626741381e+02 8.482575110200690460e+01 9.042834268452365620e+01
9.167822360887222999e+01 8.457408699829279897e+01 1.133935585095377121e+02 1.000703417486959950e+02 1.171570740026657376e+02 1.008617867834053641e+02 9.003390109102292627e+01 8.721658620290146757e+01 8.345237866836123430e+01 9.113817865340612911e+01
1.181903236418950627e+02 9.699616163420839143e+01 1.099260079050815193e+02 1.050399427507669543e+02 8.529180255459712612e+01 8.938411705791241957e+01 1.080118957010702161e+02 9.822966648928849054e+01 8.440445426369990400e+01 9.711667375204038422e+01
9.721883386629886559e+01 1.006248247361561141e+02 9.463755854722708705e+01 1.040907604062157219e+02 1.016062238743025432e+02 1.197583036235060092e+02 8.771534524652579989e+01 9.764908548237305297e+01 8.933003699500537209e+01 1.064088502629686559e+02
9.936752472116157264e+01 9.839625648710131145e+01 8.669373563767827306e+01 1.098097189645629328e+02 9.458733700813185408e+01 1.048892733470079293e+02 1.233194386876375148e+02 1.050119498713557533e+02 1.012380452613603836e+02 1.018137835829478774e+02
9.644225882477675782e+01 1.008737212739270035e+02 9.395223485737351155e+01 9.564385419457610737e+01 9.626897299802564589e+01 1.150084251599854070e+02 1.039835465077644159e+02 1.037515092813465003e+02 9.138067193489081319e+01 1.046429122730242511e+02
1.123638037946531938e+02 1.068944250321173683e+02 8.190900045842940358e+01 8.124318268368681117e+01 1.085858618827649309e+02 1.026395254494468787e+02 8.693512994499681668e+01 1.006074849336615955e+02 9.340078583663614609e+01 1.002361354539511069e+02
9.160486899137943340e+01 1.164750536146535609e+02 8.158822201328210610e+01 8.190668391284508232e+01 1.157771759783775565e+02 1.051375834737134198e+02 8.845927203124460902e+01 9.626227590425277469e+01 8.160992486145525504e+01 9.465780559349903456e+01
8.656076237010404384e+01 1.080081407153984543e+02 1.070888822104712261e+02 1.034532921318948695e+02 1.001135538185249487e+02 9.743189837820436594e+01 1.084667255721299455e+02 9.101549057836251677e+01 1.069974808388132033e+02 9.473810572138258124e+01
9.107835878067982094e+01 1.050960525315977918e+02 1.000851661062947358e+02 1.188080750819388527e+02 9.740976534444686763e+01 1.044264340553036163e+02 9.715904444281720487e+01 1.027108442135901782e+02 1.018855244299524543e+02 9.876626594662586456e+01
1.134228864500315979e+02 1.013876911768285680e+02 9.862188474591762599e+01 1.060785887499004048e+02 9.558995806671138951e+01 1.005014890567697705e+02 9.436300475795505349e+01 1.024693019397520288e+02 9.996565612417973057e+01 9.350992627116873734e+01
1.060214237369674066e+02 9.754891556210529302e+01 1.329005242453072242e+02 9.663018141965636687e+01 1.011104821730212393e+02 1.142115392714870268e+02 1.081019963916034072e+02 9.623231928328210927e+01 9.503507509950263454e+01 9.424416965763910525e+01
1.040085861781274588e+02 1.047766418452106194e+02 1.278186273812351033e+02 9.965336416604654346e+01 9.413827238747784065e+01 8.058428279397656979e+01 9.465427890477167239e+01 9.213312943831436996e+01 8.589552915173401004e+01 1.081165916115321863e+02
1.092705401385061634e+02 9.201906663337062753e+01 1.221986072772048857e+02 9.645284434667280493e+01 1.201431829014445896e+02 1.080245560335922193e+02 1.085166567824388153e+02 8.924137998479066880e+01 7.815977148267725738e+01 8.461555599168288211e+01
9.878702273457828653e+01 1.074629829286956806e+02 1.073600167381971033e+02 9.361624566394908697e+01 1.215941065782259471e+02 9.277379938885485444e+01 1.004112566902587957e+02 1.039247951141525164e+02 9.853708457701205248e+01 8.422901237028449373e+01
1.035797703675803803e+02 8.944025758870849074e+01 1.073536313926013577e+02 8.687737522352688302e+01 7.815502108204231035e+01 9.368948266008115411e+01 9.944440942005935824e+01 9.920391141493684017e+01 1.036551144961481157e+02 9.353846423168720037e+01
1.076245225487063806e+02 1.097387773314376460e+02 1.063911132604494867e+02 9.821673070752456169e+01 1.121774795693130216e+02 9.188626024092269517e+01 9.912436063051350743e+01 9.468713306185105694e+01 1.152628990627116394e+02 9.381597712626151520e+01
1.027610158728036822e+02 1.106717012237975126e+02 9.315144309847202919e+01 1.036471955100554538e+02 9.604019184133244380e+01 1.042619256285307614e+02 9.001792838364787031e+01 1.011295202889930351e+02 1.082882285442735082e+02 1.127818208317770541e+02
1.177986771222456923e+02 8.062594409340069035e+01 8.985973548139244826e+01 1.075851043614602531e+02 1.011643008195070053e+02 9.918246239526588681e+01 8.711921434798250630e+01 1.097791406858360688e+02 1.262619285183412217e+02 1.085374985349180292e+02
